Stock_ID,Branch_ID,updated_status,updated_date,arrival_date
STK000001,BRN000015,Pending,2023-04-28,2023-04-01
STK000788,BRN000007,Updated,2025-01-06,2024-12-14
STK000186,BRN000015,Updated,2023-07-22,2023-07-09
STK000895,BRN000007,Verified,2025-05-12,2025-05-02
STK000594,BRN000018,Pending,2025-01-19,2025-01-03
STK001236,BRN000014,Verified,2024-11-02,2024-10-16
STK000428,BRN000018,Verified,2022-08-22,2022-07-30
STK000162,BRN000012,Verified,2022-12-19,2022-12-10
STK001490,BRN000014,Updated,2024-04-09,2024-03-29
STK000574,BRN000010,Updated,2022-10-09,2022-09-29
STK000469,BRN000015,Updated,2022-12-19,2022-11-29
STK000218,BRN000017,Updated,2024-07-20,2024-07-06
STK000727,BRN000002,Verified,2022-07-19,2022-07-09
STK000433,BRN000002,Updated,2025-07-30,2025-07-28
STK000024,BRN000017,Pending,2025-06-17,2025-05-31
STK001050,BRN000014,Pending,2023-09-28,2023-09-20
STK001500,BRN000017,Updated,2022-04-03,2022-03-11
STK001335,BRN000016,Updated,2025-07-16,2025-06-28
STK000448,BRN000008,Updated,2022-01-19,2022-01-10
STK001073,BRN000008,Verified,2022-02-21,2022-01-25
STK000380,BRN000002,Updated,2024-09-01,2024-08-07
STK001168,BRN000013,Updated,2022-12-25,2022-12-18
STK000761,BRN000015,Pending,2022-12-06,2022-11-27
STK001247,BRN000008,Pending,2024-05-17,2024-04-17
STK000887,BRN000006,Verified,2023-04-07,2023-03-31
STK000788,BRN000004,Pending,2025-02-21,2025-02-07
STK000309,BRN000020,Pending,2022-09-30,2022-09-05
STK000844,BRN000011,Pending,2023-06-08,2023-05-26
STK000417,BRN000011,Pending,2025-03-19,2025-03-12
STK000773,BRN000006,Updated,2022-04-24,2022-04-20
STK000958,BRN000005,Pending,2025-05-23,2025-05-11
STK000033,BRN000016,Pending,2025-06-03,2025-05-28
STK000549,BRN000018,Pending,2022-11-21,2022-11-04
STK000037,BRN000014,Pending,2023-07-13,2023-06-28
STK000372,BRN000012,Pending,2024-03-13,2024-02-22
STK000258,BRN000019,Verified,2025-06-24,2025-06-04
STK000370,BRN000009,Pending,2022-02-07,2022-01-12
STK000440,BRN000005,Pending,2022-09-24,2022-09-10
STK000578,BRN000014,Updated,2023-03-08,2023-02-18
STK000859,BRN000015,Pending,2024-11-25,2024-11-04
STK000184,BRN000003,Verified,2023-01-01,2022-12-17
STK000002,BRN000006,Verified,2023-11-05,2023-10-17
STK000525,BRN000015,Updated,2024-03-14,2024-03-05
STK000856,BRN000005,Pending,2025-09-30,2025-09-15
STK000561,BRN000004,Verified,2024-02-01,2024-01-18
STK001229,BRN000013,Verified,2022-03-29,2022-03-21
STK001172,BRN000009,Pending,2024-05-23,2024-05-14
STK000681,BRN000018,Updated,2022-11-01,2022-10-15
STK001232,BRN000018,Pending,2023-06-29,2023-06-07
STK000198,BRN000018,Pending,2023-05-24,2023-05-19
STK000668,BRN000006,Updated,2023-07-07,2023-06-18
STK000089,BRN000015,Pending,2024-03-27,2024-03-09
STK000771,BRN000001,Verified,2022-10-08,2022-10-05
STK000880,BRN000003,Verified,2022-07-16,2022-07-10
STK000942,BRN000005,Pending,2024-01-28,2024-01-26
STK000094,BRN000006,Verified,2025-03-31,2025-03-19
STK000853,BRN000012,Updated,2023-05-28,2023-05-15
STK000743,BRN000017,Updated,2023-06-14,2023-05-29
STK000160,BRN000003,Verified,2022-11-21,2022-10-31
STK000935,BRN000020,Verified,2023-12-24,2023-12-09
STK000176,BRN000005,Pending,2023-06-28,2023-05-30
STK001220,BRN000010,Updated,2022-05-04,2022-04-15
STK001483,BRN000004,Pending,2024-08-19,2024-08-08
STK000222,BRN000013,Updated,2022-08-10,2022-07-30
STK000611,BRN000017,Verified,2025-09-20,2025-09-08
STK000055,BRN000015,Verified,2022-11-15,2022-10-19
STK000725,BRN000016,Pending,2025-10-05,2025-09-21
STK000114,BRN000014,Pending,2024-12-01,2024-11-10
STK000399,BRN000007,Verified,2022-10-04,2022-09-20
STK001373,BRN000005,Pending,2023-03-14,2023-03-11
STK001496,BRN000014,Verified,2024-11-15,2024-10-28
STK000945,BRN000018,Pending,2024-02-09,2024-01-22
STK000759,BRN000004,Verified,2025-11-30,2025-11-05
STK000350,BRN000019,Updated,2025-03-09,2025-03-01
STK001115,BRN000004,Verified,2023-11-04,2023-10-28
STK000798,BRN000016,Updated,2024-02-02,2024-01-04
STK001178,BRN000019,Updated,2025-11-29,2025-11-17
STK001376,BRN000002,Updated,2025-06-17,2025-05-26
STK001457,BRN000008,Verified,2023-11-13,2023-10-22
STK000422,BRN000016,Pending,2022-11-10,2022-10-24
STK000369,BRN000020,Updated,2023-08-22,2023-07-30
STK000853,BRN000003,Verified,2025-06-27,2025-06-04
STK000338,BRN000016,Pending,2025-07-01,2025-06-11
STK001280,BRN000005,Pending,2023-09-04,2023-08-30
STK000605,BRN000005,Pending,2023-04-15,2023-03-30
STK000714,BRN000014,Pending,2023-12-21,2023-12-16
STK000209,BRN000016,Pending,2024-09-24,2024-09-09
STK000943,BRN000012,Updated,2023-11-18,2023-11-11
STK000765,BRN000009,Updated,2025-02-18,2025-02-09
STK000923,BRN000016,Pending,2024-02-01,2024-01-29
STK001180,BRN000016,Verified,2022-05-02,2022-04-30
STK001164,BRN000012,Pending,2024-04-10,2024-04-08
STK001155,BRN000012,Verified,2023-04-11,2023-04-06
STK000341,BRN000015,Verified,2022-07-25,2022-07-10
STK000060,BRN000002,Pending,2023-04-30,2023-04-17
STK000542,BRN000001,Updated,2025-09-03,2025-08-19
STK000579,BRN000016,Updated,2023-12-29,2023-12-09
STK000848,BRN000015,Updated,2023-12-24,2023-12-15
STK001283,BRN000003,Pending,2022-10-17,2022-10-12
STK001428,BRN000017,Pending,2025-09-10,2025-08-29
STK000144,BRN000016,Verified,2025-03-02,2025-02-03
STK000399,BRN000003,Verified,2023-12-29,2023-12-05
STK000112,BRN000014,Verified,2024-03-11,2024-03-03
STK000494,BRN000012,Pending,2025-12-11,2025-11-12
STK000400,BRN000013,Pending,2025-05-04,2025-04-24
STK000641,BRN000004,Verified,2023-12-09,2023-12-03
STK000239,BRN000004,Verified,2023-03-17,2023-03-16
STK001067,BRN000012,Updated,2024-09-05,2024-08-14
STK000067,BRN000019,Pending,2023-02-15,2023-02-02
STK000622,BRN000012,Pending,2022-02-24,2022-02-08
STK001432,BRN000016,Verified,2023-03-14,2023-02-12
STK000816,BRN000009,Verified,2023-05-03,2023-04-17
STK000291,BRN000003,Pending,2023-10-20,2023-09-30
STK000535,BRN000012,Verified,2022-07-04,2022-06-24
STK001472,BRN000020,Pending,2024-08-14,2024-07-28
STK000665,BRN000019,Pending,2022-10-10,2022-10-02
STK001121,BRN000006,Pending,2024-09-18,2024-08-23
STK000679,BRN000005,Pending,2023-05-21,2023-04-21
STK001498,BRN000004,Verified,2024-10-27,2024-10-15
STK001247,BRN000019,Pending,2025-09-03,2025-08-07
STK000358,BRN000004,Updated,2025-03-26,2025-03-16
STK000380,BRN000003,Pending,2025-03-12,2025-02-22
STK000720,BRN000009,Pending,2024-10-04,2024-09-13
STK000359,BRN000015,Updated,2024-04-17,2024-04-03
STK000116,BRN000001,Verified,2023-12-07,2023-12-04
STK001355,BRN000005,Pending,2023-01-21,2022-12-28
STK000435,BRN000009,Pending,2023-07-06,2023-07-01
STK000208,BRN000010,Updated,2022-02-07,2022-01-15
STK001380,BRN000015,Updated,2022-12-18,2022-12-14
STK001141,BRN000019,Verified,2024-02-07,2024-01-23
STK000399,BRN000011,Updated,2024-03-12,2024-02-11
STK000221,BRN000004,Updated,2025-06-19,2025-06-18
STK001430,BRN000009,Pending,2025-07-17,2025-06-22
STK000122,BRN000010,Pending,2025-09-16,2025-08-26
STK001036,BRN000007,Pending,2023-04-22,2023-04-16
STK000128,BRN000011,Pending,2022-09-13,2022-08-25
STK000807,BRN000019,Verified,2025-04-18,2025-04-14
STK000669,BRN000012,Updated,2022-02-21,2022-02-16
STK001402,BRN000019,Pending,2024-06-11,2024-05-18
STK000849,BRN000010,Updated,2022-03-10,2022-03-06
STK001427,BRN000016,Pending,2025-10-25,2025-09-28
STK000009,BRN000016,Pending,2022-04-29,2022-04-06
STK000996,BRN000009,Pending,2023-08-06,2023-07-07
STK001136,BRN000007,Verified,2023-05-13,2023-04-29
STK001498,BRN000015,Verified,2023-11-18,2023-11-14
STK000866,BRN000011,Verified,2025-08-09,2025-08-04
STK000347,BRN000007,Verified,2023-01-31,2023-01-13
STK001318,BRN000004,Pending,2025-01-10,2024-12-31
STK000567,BRN000016,Pending,2023-07-06,2023-06-13
STK000068,BRN000012,Pending,2025-03-02,2025-02-11
STK000686,BRN000017,Verified,2024-07-28,2024-07-17
STK001114,BRN000003,Verified,2025-09-23,2025-09-16
STK000279,BRN000006,Verified,2024-07-11,2024-06-19
STK000721,BRN000017,Updated,2024-09-07,2024-08-13
STK000285,BRN000020,Pending,2024-02-10,2024-01-21
STK000669,BRN000002,Verified,2025-03-31,2025-03-01
STK000242,BRN000009,Verified,2023-09-21,2023-08-23
STK001232,BRN000004,Verified,2022-07-28,2022-07-13
STK001484,BRN000010,Pending,2022-05-10,2022-04-23
STK001431,BRN000019,Pending,2024-10-06,2024-09-12
STK000228,BRN000016,Pending,2024-02-01,2024-01-05
STK001380,BRN000003,Updated,2022-04-16,2022-04-06
STK000808,BRN000009,Verified,2022-12-05,2022-11-24
STK001491,BRN000002,Verified,2024-11-12,2024-11-06
STK000207,BRN000004,Updated,2025-06-26,2025-05-31
STK000929,BRN000010,Verified,2022-04-08,2022-03-09
STK000043,BRN000006,Pending,2025-06-09,2025-05-23
STK000745,BRN000016,Verified,2024-04-10,2024-03-27
STK001251,BRN000020,Pending,2023-03-21,2023-03-01
STK001153,BRN000001,Updated,2024-05-20,2024-05-14
STK000921,BRN000001,Verified,2025-01-29,2025-01-10
STK000450,BRN000013,Verified,2025-12-26,2025-12-23
STK000795,BRN000012,Pending,2022-02-19,2022-02-05
STK000419,BRN000014,Verified,2023-06-10,2023-05-25
STK000028,BRN000015,Verified,2023-11-19,2023-10-24
STK000244,BRN000011,Verified,2022-03-12,2022-03-03
STK001151,BRN000011,Updated,2025-04-06,2025-03-24
STK001419,BRN000010,Pending,2025-11-04,2025-10-09
STK000428,BRN000016,Pending,2025-04-28,2025-04-23
STK000127,BRN000002,Verified,2025-06-09,2025-05-18
STK000229,BRN000003,Updated,2025-07-20,2025-07-02
STK000241,BRN000002,Updated,2025-06-27,2025-06-06
STK000072,BRN000009,Verified,2025-04-10,2025-03-31
STK000495,BRN000019,Updated,2022-09-22,2022-08-27
STK001371,BRN000011,Updated,2022-11-01,2022-10-24
STK001184,BRN000010,Updated,2024-10-06,2024-09-17
STK000197,BRN000011,Pending,2022-03-25,2022-02-24
STK000918,BRN000007,Pending,2022-02-27,2022-02-26
STK001188,BRN000002,Pending,2022-11-03,2022-11-02
STK000894,BRN000007,Verified,2023-12-30,2023-12-13
STK001250,BRN000008,Verified,2025-07-24,2025-07-04
STK000395,BRN000001,Pending,2022-10-30,2022-10-16
STK000378,BRN000011,Verified,2022-06-22,2022-06-03
STK001266,BRN000011,Verified,2024-03-31,2024-03-25
STK000075,BRN000020,Pending,2025-06-28,2025-06-25
STK001054,BRN000019,Verified,2023-04-22,2023-03-26
STK000376,BRN000011,Verified,2023-01-11,2022-12-22
STK000150,BRN000001,Updated,2022-01-10,2021-12-12
STK001016,BRN000016,Verified,2024-12-19,2024-11-22
STK000489,BRN000018,Verified,2023-10-29,2023-10-23
STK001138,BRN000018,Updated,2023-01-18,2022-12-27
STK000362,BRN000006,Verified,2022-01-10,2021-12-22
STK000427,BRN000020,Updated,2024-06-20,2024-06-06
STK000689,BRN000009,Updated,2025-04-26,2025-04-12
STK000936,BRN000018,Updated,2023-09-25,2023-09-07
STK000318,BRN000002,Pending,2025-01-05,2024-12-15
STK000427,BRN000018,Pending,2023-08-03,2023-07-17
STK000222,BRN000006,Updated,2025-07-21,2025-07-20
STK000884,BRN000002,Pending,2022-07-05,2022-07-04
STK001058,BRN000006,Updated,2022-06-26,2022-06-12
STK001204,BRN000004,Pending,2023-11-02,2023-10-19
STK001232,BRN000012,Verified,2025-07-11,2025-07-05
STK000057,BRN000010,Pending,2024-05-19,2024-05-05
STK001051,BRN000015,Updated,2023-04-13,2023-04-11
STK000651,BRN000016,Verified,2023-08-14,2023-08-13
STK000489,BRN000013,Updated,2024-12-20,2024-11-23
STK000504,BRN000012,Updated,2024-01-14,2023-12-29
STK000611,BRN000014,Updated,2022-09-30,2022-09-01
STK000392,BRN000004,Pending,2023-02-07,2023-02-02
STK001207,BRN000016,Pending,2023-01-18,2022-12-20
STK001297,BRN000007,Verified,2024-04-26,2024-04-02
STK000681,BRN000002,Pending,2024-11-12,2024-10-13
STK000965,BRN000020,Updated,2024-09-24,2024-08-26
STK001442,BRN000012,Pending,2024-11-09,2024-10-14
STK001191,BRN000011,Verified,2022-10-22,2022-10-11
STK001022,BRN000008,Pending,2022-12-26,2022-12-03
STK000355,BRN000019,Verified,2023-11-01,2023-10-27
STK000642,BRN000011,Pending,2025-07-24,2025-07-14
STK000040,BRN000005,Updated,2025-03-14,2025-02-21
STK000002,BRN000010,Pending,2023-09-11,2023-08-23
STK000720,BRN000014,Pending,2025-12-13,2025-12-01
STK000933,BRN000017,Verified,2022-06-28,2022-05-31
STK000954,BRN000007,Verified,2022-06-21,2022-06-11
STK001284,BRN000014,Updated,2023-03-04,2023-02-25
STK000367,BRN000001,Verified,2022-12-25,2022-12-06
STK000110,BRN000008,Pending,2024-12-13,2024-12-11
STK000026,BRN000018,Updated,2024-03-15,2024-02-22
STK000898,BRN000011,Pending,2024-05-19,2024-04-30
STK000559,BRN000014,Pending,2025-06-05,2025-05-09
STK000491,BRN000011,Updated,2024-01-08,2023-12-16
STK000377,BRN000014,Pending,2023-08-02,2023-07-15
STK000950,BRN000004,Pending,2023-08-17,2023-08-10
STK000765,BRN000006,Updated,2023-09-27,2023-08-29
STK000164,BRN000008,Updated,2023-08-15,2023-08-09
STK000342,BRN000004,Updated,2022-07-03,2022-06-23
STK000641,BRN000016,Verified,2023-07-06,2023-06-21
STK000925,BRN000005,Pending,2022-04-04,2022-03-14
STK001498,BRN000011,Updated,2023-10-05,2023-09-16
STK001190,BRN000017,Pending,2022-06-24,2022-06-22
STK001388,BRN000016,Verified,2024-03-17,2024-02-17
STK000748,BRN000020,Pending,2022-08-12,2022-07-24
STK000025,BRN000009,Updated,2024-02-15,2024-02-01
STK000921,BRN000007,Pending,2022-07-21,2022-06-26
STK001458,BRN000019,Pending,2024-10-30,2024-10-29
STK000615,BRN000015,Updated,2022-04-06,2022-03-29
STK001068,BRN000012,Updated,2023-06-29,2023-06-12
STK000954,BRN000020,Pending,2025-10-11,2025-09-22
STK000464,BRN000006,Pending,2022-08-21,2022-08-05
STK000599,BRN000008,Pending,2023-01-26,2023-01-11
STK001263,BRN000012,Pending,2024-03-02,2024-02-01
STK001303,BRN000018,Updated,2022-12-25,2022-12-16
STK000156,BRN000005,Updated,2022-10-14,2022-09-25
STK001364,BRN000015,Pending,2025-11-30,2025-11-27
STK000901,BRN000017,Verified,2025-10-27,2025-10-13
STK000030,BRN000010,Verified,2024-12-01,2024-11-28
STK000306,BRN000016,Verified,2024-07-14,2024-07-11
STK000297,BRN000001,Verified,2025-03-25,2025-03-17
STK001214,BRN000014,Pending,2025-11-23,2025-11-21
STK000788,BRN000014,Verified,2023-05-17,2023-04-22
STK000140,BRN000014,Verified,2025-05-26,2025-04-26
STK001332,BRN000012,Verified,2025-08-05,2025-07-26
STK000412,BRN000019,Pending,2023-05-05,2023-04-30
STK000117,BRN000015,Updated,2023-01-13,2022-12-19
STK000489,BRN000006,Verified,2024-11-27,2024-11-16
STK000611,BRN000006,Updated,2024-12-08,2024-11-08
STK001431,BRN000014,Pending,2024-10-25,2024-09-27
STK001076,BRN000013,Pending,2023-11-19,2023-10-27
STK000472,BRN000016,Pending,2025-11-27,2025-10-29
STK000384,BRN000012,Updated,2025-07-10,2025-06-23
STK001455,BRN000004,Updated,2023-05-11,2023-04-27
STK000208,BRN000012,Verified,2025-03-23,2025-03-01
STK001358,BRN000013,Verified,2023-05-15,2023-04-30
STK000048,BRN000020,Verified,2023-09-10,2023-08-30
STK001072,BRN000018,Pending,2024-05-03,2024-04-26
STK000917,BRN000010,Pending,2025-03-31,2025-03-10
STK000663,BRN000014,Pending,2022-03-03,2022-02-06
STK000972,BRN000002,Pending,2024-09-22,2024-09-01
STK000521,BRN000011,Verified,2022-09-11,2022-08-30
STK001490,BRN000001,Pending,2022-03-29,2022-03-11
STK000504,BRN000002,Verified,2023-11-30,2023-11-10
STK001332,BRN000016,Pending,2024-06-05,2024-05-19
STK000981,BRN000014,Updated,2022-08-19,2022-08-08
STK000610,BRN000020,Updated,2025-09-12,2025-08-21
STK001218,BRN000008,Pending,2022-05-22,2022-05-03
STK000532,BRN000008,Updated,2022-11-23,2022-11-13
STK000646,BRN000014,Updated,2025-06-16,2025-06-10
STK000758,BRN000018,Pending,2023-07-21,2023-07-09
STK000472,BRN000009,Pending,2024-02-07,2024-02-01
STK000053,BRN000005,Pending,2023-02-04,2023-01-13
STK000675,BRN000013,Updated,2023-09-27,2023-08-28
STK001331,BRN000006,Updated,2022-03-20,2022-03-02
STK000492,BRN000006,Updated,2024-02-11,2024-01-23
STK001472,BRN000011,Pending,2023-03-19,2023-03-03
STK000220,BRN000008,Updated,2025-07-17,2025-06-24
STK000096,BRN000005,Updated,2022-06-08,2022-06-04
STK001178,BRN000003,Updated,2022-01-12,2021-12-18
STK000020,BRN000016,Pending,2022-10-16,2022-10-12
STK000729,BRN000001,Pending,2025-07-07,2025-06-24
STK000855,BRN000002,Pending,2022-01-29,2022-01-07
STK000706,BRN000015,Updated,2025-10-10,2025-09-12
STK001166,BRN000011,Updated,2024-07-02,2024-06-22
STK000785,BRN000002,Updated,2025-12-28,2025-12-03
STK001131,BRN000006,Pending,2022-12-07,2022-11-12
STK000335,BRN000014,Verified,2025-01-22,2025-01-19
STK001035,BRN000001,Verified,2022-03-15,2022-02-19
STK001100,BRN000004,Pending,2022-04-25,2022-04-17
STK000737,BRN000017,Verified,2023-07-02,2023-06-14
STK001212,BRN000016,Pending,2025-10-03,2025-09-21
STK000439,BRN000004,Verified,2024-05-04,2024-04-16
STK000130,BRN000009,Pending,2023-08-19,2023-07-29
STK001038,BRN000001,Pending,2024-09-13,2024-08-27
STK000831,BRN000009,Updated,2023-04-22,2023-04-19
STK000714,BRN000006,Updated,2023-11-28,2023-11-01
STK000994,BRN000019,Pending,2023-09-02,2023-08-21
STK000032,BRN000013,Pending,2023-05-13,2023-04-27
STK000578,BRN000018,Pending,2022-04-27,2022-04-23
STK000447,BRN000008,Pending,2023-10-22,2023-10-21
STK000152,BRN000010,Verified,2022-05-02,2022-04-03
STK001285,BRN000012,Pending,2023-01-04,2022-12-07
STK000935,BRN000010,Verified,2022-09-09,2022-08-24
STK001492,BRN000018,Verified,2022-09-22,2022-09-02
STK000716,BRN000014,Pending,2025-09-14,2025-09-12
STK000644,BRN000018,Pending,2024-12-18,2024-12-06
STK000212,BRN000003,Pending,2023-08-24,2023-07-31
STK000335,BRN000009,Verified,2022-03-27,2022-03-14
STK001344,BRN000016,Updated,2023-06-29,2023-06-07
STK000909,BRN000011,Verified,2024-05-19,2024-04-30
STK000592,BRN000006,Verified,2023-01-21,2023-01-09
STK000727,BRN000014,Pending,2025-03-29,2025-03-14
STK001284,BRN000001,Verified,2025-12-09,2025-11-22
STK001155,BRN000008,Updated,2024-09-02,2024-08-13
STK000176,BRN000012,Verified,2025-12-28,2025-11-28
STK000946,BRN000008,Pending,2023-06-09,2023-05-14
STK001295,BRN000017,Updated,2024-02-14,2024-02-10
STK000958,BRN000011,Verified,2022-07-21,2022-07-11
STK000742,BRN000004,Updated,2022-02-25,2022-02-20
STK001495,BRN000017,Updated,2025-11-09,2025-11-05
STK001377,BRN000010,Verified,2025-04-13,2025-03-15
STK000648,BRN000008,Updated,2022-01-02,2021-12-03
STK001161,BRN000019,Updated,2022-02-11,2022-02-03
STK001111,BRN000014,Verified,2024-10-01,2024-09-07
STK000140,BRN000011,Updated,2024-02-03,2024-01-17
STK000576,BRN000004,Verified,2023-08-19,2023-07-21
STK000122,BRN000008,Updated,2022-01-09,2022-01-01
STK000703,BRN000019,Pending,2023-08-12,2023-08-07
STK000763,BRN000003,Updated,2025-02-09,2025-02-04
STK000814,BRN000012,Verified,2023-01-04,2022-12-19
STK000446,BRN000006,Verified,2024-07-14,2024-07-06
STK001269,BRN000005,Updated,2025-07-11,2025-07-08
STK000078,BRN000020,Pending,2022-05-28,2022-05-16
STK000485,BRN000001,Verified,2024-03-15,2024-02-22
STK001244,BRN000008,Verified,2024-04-22,2024-04-14
STK000643,BRN000015,Updated,2024-12-14,2024-12-08
STK001401,BRN000004,Pending,2025-07-10,2025-06-14
STK000269,BRN000007,Verified,2025-01-07,2024-12-22
STK000910,BRN000008,Updated,2024-09-03,2024-09-02
STK000132,BRN000010,Pending,2022-08-20,2022-08-08
STK001160,BRN000014,Updated,2024-04-30,2024-04-16
STK000765,BRN000013,Updated,2023-12-15,2023-11-23
STK001156,BRN000005,Updated,2023-02-23,2023-02-02
STK001145,BRN000010,Updated,2024-09-26,2024-09-16
STK000990,BRN000005,Pending,2025-03-22,2025-02-25
STK001206,BRN000018,Updated,2025-12-04,2025-11-20
STK001408,BRN000004,Verified,2025-03-16,2025-02-16
STK000865,BRN000015,Pending,2025-02-05,2025-01-21
STK000373,BRN000016,Verified,2024-08-24,2024-07-31
STK001335,BRN000009,Updated,2025-12-20,2025-12-04
STK000309,BRN000001,Updated,2022-04-12,2022-04-09
STK000890,BRN000017,Verified,2025-04-15,2025-03-20
STK000331,BRN000006,Updated,2022-12-14,2022-11-19
STK001098,BRN000004,Pending,2025-03-03,2025-02-13
STK000017,BRN000013,Pending,2024-04-22,2024-03-25
STK000958,BRN000013,Pending,2022-01-26,2022-01-02
STK000934,BRN000004,Updated,2023-08-07,2023-07-27
STK000526,BRN000007,Updated,2023-09-23,2023-09-21
STK000878,BRN000004,Verified,2025-09-03,2025-08-17
STK000234,BRN000009,Updated,2022-01-30,2022-01-21
STK000341,BRN000001,Pending,2024-08-25,2024-08-10
STK000696,BRN000017,Pending,2024-06-19,2024-05-23
STK000109,BRN000016,Verified,2023-11-14,2023-11-11
STK001420,BRN000009,Pending,2025-12-15,2025-12-02
STK000707,BRN000006,Verified,2023-06-22,2023-06-20
STK000271,BRN000002,Pending,2025-01-18,2024-12-21
STK000556,BRN000014,Pending,2023-09-29,2023-09-21
STK000531,BRN000015,Verified,2022-01-22,2022-01-08
STK000856,BRN000014,Updated,2025-08-16,2025-08-12
STK001232,BRN000007,Updated,2024-10-31,2024-10-12
STK000561,BRN000016,Verified,2024-09-21,2024-08-22
STK001336,BRN000003,Updated,2025-10-06,2025-10-02
STK000111,BRN000007,Verified,2023-04-07,2023-03-21
STK000199,BRN000016,Verified,2023-02-06,2023-02-03
STK000419,BRN000018,Pending,2024-05-21,2024-04-24
STK000468,BRN000009,Updated,2024-09-09,2024-09-05
STK001144,BRN000016,Verified,2022-02-03,2022-01-29
STK000895,BRN000014,Pending,2023-01-17,2023-01-12
STK001066,BRN000006,Verified,2022-02-18,2022-01-28
STK000106,BRN000012,Updated,2025-02-11,2025-01-19
STK001093,BRN000017,Verified,2025-11-05,2025-11-04
STK000840,BRN000004,Pending,2023-10-26,2023-10-03
STK000677,BRN000002,Updated,2025-12-30,2025-12-03
STK000786,BRN000017,Verified,2024-08-22,2024-08-01
STK000546,BRN000017,Verified,2022-06-19,2022-05-29
STK000650,BRN000007,Pending,2023-05-01,2023-04-08
STK001260,BRN000003,Updated,2022-05-29,2022-05-16
STK001279,BRN000009,Verified,2022-08-10,2022-07-30
STK000167,BRN000013,Verified,2022-10-23,2022-10-06
STK000676,BRN000007,Verified,2022-09-09,2022-09-02
STK001115,BRN000005,Updated,2025-01-25,2025-01-22
STK000535,BRN000001,Updated,2022-03-13,2022-02-15
STK000847,BRN000016,Updated,2022-12-16,2022-12-09
STK000252,BRN000019,Verified,2023-11-22,2023-11-06
STK000832,BRN000020,Verified,2023-12-20,2023-11-30
STK000262,BRN000019,Pending,2022-11-20,2022-11-16
STK000735,BRN000011,Verified,2024-01-17,2023-12-27
STK001326,BRN000001,Updated,2024-06-25,2024-05-31
STK000475,BRN000013,Updated,2022-11-02,2022-10-07
STK000042,BRN000006,Verified,2024-04-25,2024-04-20
STK001459,BRN000010,Pending,2022-06-25,2022-06-23
STK001058,BRN000004,Verified,2024-09-12,2024-08-28
STK000274,BRN000008,Pending,2024-05-15,2024-05-06
STK001259,BRN000005,Pending,2023-03-12,2023-02-13
STK000572,BRN000018,Verified,2024-05-14,2024-04-17
STK001006,BRN000007,Pending,2024-07-19,2024-06-23
STK000378,BRN000010,Updated,2025-10-09,2025-09-13
STK001488,BRN000006,Pending,2024-10-20,2024-09-28
STK000302,BRN000016,Verified,2023-10-29,2023-10-14
STK000969,BRN000002,Updated,2022-12-13,2022-12-12
STK000129,BRN000003,Updated,2023-03-19,2023-03-02
STK000824,BRN000007,Pending,2022-11-24,2022-11-12
STK000248,BRN000004,Verified,2023-03-21,2023-03-04
STK000247,BRN000001,Pending,2025-12-20,2025-12-17
STK000703,BRN000009,Pending,2024-01-27,2023-12-29
STK001463,BRN000003,Pending,2023-01-06,2022-12-07
STK001043,BRN000004,Verified,2023-11-01,2023-10-21
STK000622,BRN000004,Updated,2023-08-19,2023-08-08
STK000584,BRN000012,Verified,2025-03-09,2025-02-24
STK000895,BRN000016,Pending,2025-09-11,2025-09-01
STK000934,BRN000003,Verified,2023-12-31,2023-12-04
STK001302,BRN000019,Verified,2025-08-24,2025-08-03
STK000806,BRN000011,Pending,2023-08-28,2023-08-23
STK000838,BRN000018,Verified,2022-04-05,2022-03-14
STK000280,BRN000017,Verified,2023-04-27,2023-04-17
STK000606,BRN000012,Updated,2025-05-13,2025-04-14
STK001169,BRN000005,Verified,2024-03-08,2024-02-17
STK001372,BRN000020,Verified,2025-10-28,2025-10-15
STK001469,BRN000002,Verified,2025-03-24,2025-03-22
STK000785,BRN000008,Pending,2025-05-20,2025-05-17
STK001466,BRN000004,Updated,2023-11-17,2023-11-04
STK000180,BRN000003,Pending,2022-03-01,2022-02-14
STK000413,BRN000004,Updated,2022-10-17,2022-10-11
STK000609,BRN000014,Pending,2022-03-09,2022-02-17
STK000840,BRN000015,Updated,2022-04-09,2022-03-23
STK000095,BRN000002,Updated,2022-05-11,2022-04-22
STK000164,BRN000011,Updated,2023-04-14,2023-04-11
STK000176,BRN000010,Verified,2025-08-27,2025-08-14
STK000181,BRN000009,Pending,2023-07-31,2023-07-10
STK001016,BRN000017,Pending,2022-08-08,2022-07-26
STK000256,BRN000009,Pending,2024-01-21,2023-12-24
STK000377,BRN000012,Verified,2022-09-29,2022-09-16
STK000015,BRN000019,Updated,2023-07-21,2023-06-21
STK000387,BRN000018,Updated,2024-11-26,2024-11-03
STK000906,BRN000009,Verified,2024-12-28,2024-11-28
STK001156,BRN000001,Verified,2024-03-16,2024-02-23
STK001146,BRN000014,Pending,2022-10-28,2022-10-24
STK000705,BRN000007,Updated,2022-04-14,2022-03-24
STK001390,BRN000001,Updated,2022-04-29,2022-04-20
STK001147,BRN000002,Verified,2024-11-04,2024-10-13
STK000359,BRN000020,Verified,2023-04-26,2023-04-21
STK001320,BRN000017,Updated,2022-09-01,2022-08-09
STK000335,BRN000006,Pending,2025-04-01,2025-03-02
STK000014,BRN000011,Pending,2023-07-30,2023-07-29
