Customer_account_ID,Order_ID,Place_Date,Place_Status
CST002221,ORD022911,2023-02-23,Shipped
CST002396,ORD022912,2024-10-27,Processing
CST000793,ORD022913,2023-08-16,Processing
CST002534,ORD022914,2025-08-02,Pending
CST000431,ORD022915,2023-08-07,Delivered
CST000769,ORD022916,2022-06-03,Shipped
CST000571,ORD022917,2025-09-13,Processing
CST000288,ORD022918,2022-10-23,Shipped
CST002984,ORD022919,2024-03-25,Pending
CST002598,ORD022920,2023-01-05,Processing
CST000714,ORD022921,2023-03-29,Delivered
CST001685,ORD022922,2025-08-20,Confirmed
CST000092,ORD022923,2024-07-31,Delivered
CST002688,ORD022924,2022-04-14,Confirmed
CST001906,ORD022925,2023-12-17,Pending
CST002885,ORD022926,2024-04-26,Cancelled
CST002422,ORD022927,2023-02-08,Cancelled
CST000415,ORD022928,2023-01-16,Delivered
CST002029,ORD022929,2025-02-22,Cancelled
CST001268,ORD022930,2025-01-12,Delivered
CST002586,ORD022931,2025-04-24,Pending
CST000749,ORD022932,2025-03-25,Shipped
CST001741,ORD022933,2024-08-05,Confirmed
CST001195,ORD022934,2023-07-02,Pending
CST000151,ORD022935,2024-04-26,Pending
CST001176,ORD022936,2024-03-02,Processing
CST002586,ORD022937,2022-03-16,Processing
CST000700,ORD022938,2023-01-24,Cancelled
CST001029,ORD022939,2023-09-24,Shipped
CST000328,ORD022940,2024-09-16,Processing
CST001895,ORD022941,2023-02-11,Processing
CST000150,ORD022942,2025-08-31,Cancelled
CST002485,ORD022943,2022-01-30,Delivered
CST000481,ORD022944,2023-12-08,Shipped
CST002871,ORD022945,2024-12-28,Delivered
CST001631,ORD022946,2025-04-04,Processing
CST002651,ORD022947,2024-10-19,Confirmed
CST000057,ORD022948,2025-02-11,Confirmed
CST000148,ORD022949,2024-06-23,Delivered
CST000584,ORD022950,2025-03-28,Processing
CST001523,ORD022951,2022-02-23,Delivered
CST001565,ORD022952,2025-06-29,Pending
CST000962,ORD022953,2024-08-07,Processing
CST002892,ORD022954,2025-06-25,Pending
CST001150,ORD022955,2023-07-10,Confirmed
CST001657,ORD022956,2024-03-22,Shipped
CST001991,ORD022957,2023-10-25,Shipped
CST001005,ORD022958,2023-03-20,Processing
CST001657,ORD022959,2023-03-07,Pending
CST002705,ORD022960,2023-04-08,Confirmed
CST001126,ORD022961,2024-08-21,Delivered
CST001594,ORD022962,2025-10-20,Processing
CST002371,ORD022963,2025-01-13,Processing
CST000263,ORD022964,2025-04-05,Cancelled
CST000886,ORD022965,2022-12-28,Pending
CST000348,ORD022966,2022-06-05,Processing
CST002156,ORD022967,2022-09-16,Pending
CST001424,ORD022968,2024-10-22,Confirmed
CST000267,ORD022969,2022-01-10,Delivered
CST002602,ORD022970,2022-09-02,Confirmed
CST002060,ORD022971,2025-09-29,Delivered
CST002106,ORD022972,2025-09-22,Confirmed
CST001532,ORD022973,2023-01-02,Delivered
CST000014,ORD022974,2022-10-08,Confirmed
CST001362,ORD022975,2024-08-23,Delivered
CST001329,ORD022976,2023-07-01,Pending
CST000845,ORD022977,2024-03-18,Cancelled
CST000531,ORD022978,2025-01-23,Pending
CST001341,ORD022979,2022-12-25,Cancelled
CST002196,ORD022980,2025-12-21,Delivered
CST000080,ORD022981,2024-12-01,Shipped
CST001694,ORD022982,2024-08-29,Processing
CST000740,ORD022983,2025-02-04,Confirmed
CST001382,ORD022984,2022-05-08,Processing
CST001350,ORD022985,2024-11-20,Confirmed
CST000056,ORD022986,2024-09-19,Confirmed
CST000996,ORD022987,2024-04-23,Shipped
CST001582,ORD022988,2023-12-02,Pending
CST000862,ORD022989,2023-05-18,Shipped
CST002002,ORD022990,2023-09-26,Confirmed
CST001918,ORD022991,2024-07-23,Pending
CST000964,ORD022992,2025-12-13,Pending
CST000596,ORD022993,2023-03-29,Cancelled
CST001502,ORD022994,2024-01-16,Processing
CST001608,ORD022995,2022-12-30,Delivered
CST001315,ORD022996,2022-06-22,Cancelled
CST000483,ORD022997,2024-12-02,Pending
CST002214,ORD022998,2022-03-13,Delivered
CST000432,ORD022999,2023-01-25,Shipped
CST002837,ORD023000,2024-02-15,Processing
CST000831,ORD023001,2025-05-01,Cancelled
CST001565,ORD023002,2025-12-25,Shipped
CST002706,ORD023003,2024-04-02,Pending
CST001671,ORD023004,2025-02-23,Delivered
CST002371,ORD023005,2022-08-21,Pending
CST000893,ORD023006,2023-06-17,Processing
CST001722,ORD023007,2024-02-25,Cancelled
CST002802,ORD023008,2023-09-07,Pending
CST000293,ORD023009,2024-06-12,Shipped
CST002415,ORD023010,2024-02-16,Shipped
CST000348,ORD023011,2024-08-13,Processing
CST002354,ORD023012,2024-12-11,Confirmed
CST001950,ORD023013,2024-11-03,Pending
CST001442,ORD023014,2023-10-21,Processing
CST002644,ORD023015,2022-12-28,Delivered
CST002230,ORD023016,2023-11-22,Cancelled
CST000325,ORD023017,2023-12-24,Shipped
CST000632,ORD023018,2025-02-18,Cancelled
CST000770,ORD023019,2024-09-02,Delivered
CST002050,ORD023020,2024-12-16,Shipped
CST000106,ORD023021,2024-05-12,Processing
CST002519,ORD023022,2022-05-30,Pending
CST002080,ORD023023,2025-08-12,Processing
CST001550,ORD023024,2023-10-17,Processing
CST000211,ORD023025,2022-03-17,Processing
CST000531,ORD023026,2022-11-26,Shipped
CST000675,ORD023027,2025-03-31,Pending
CST000575,ORD023028,2022-04-21,Shipped
CST002960,ORD023029,2024-02-20,Shipped
CST001959,ORD023030,2024-07-21,Confirmed
CST000538,ORD023031,2024-05-11,Processing
CST002695,ORD023032,2024-08-06,Pending
CST001054,ORD023033,2022-05-14,Cancelled
CST002226,ORD023034,2025-01-06,Pending
CST002727,ORD023035,2025-11-18,Shipped
CST000497,ORD023036,2024-02-22,Processing
CST002033,ORD023037,2025-05-07,Processing
CST000624,ORD023038,2025-04-30,Processing
CST002673,ORD023039,2024-02-06,Confirmed
CST002663,ORD023040,2024-05-11,Cancelled
CST000499,ORD023041,2024-02-28,Cancelled
CST002662,ORD023042,2025-10-01,Shipped
CST002802,ORD023043,2022-08-10,Delivered
CST001854,ORD023044,2024-03-17,Shipped
CST001156,ORD023045,2023-05-11,Processing
CST001783,ORD023046,2024-01-02,Shipped
CST002771,ORD023047,2025-11-14,Processing
CST000319,ORD023048,2022-07-14,Processing
CST001046,ORD023049,2025-03-14,Processing
CST001759,ORD023050,2022-01-08,Cancelled
CST001846,ORD023051,2022-05-08,Shipped
CST001950,ORD023052,2024-12-01,Confirmed
CST000088,ORD023053,2024-05-05,Cancelled
CST002962,ORD023054,2022-06-17,Delivered
CST000985,ORD023055,2022-02-07,Cancelled
CST001633,ORD023056,2023-05-21,Shipped
CST001155,ORD023057,2022-11-03,Pending
CST001404,ORD023058,2024-08-06,Shipped
CST000387,ORD023059,2022-11-13,Pending
CST000090,ORD023060,2024-09-12,Processing
CST001226,ORD023061,2023-04-16,Cancelled
CST000411,ORD023062,2023-07-16,Shipped
CST001605,ORD023063,2023-07-15,Delivered
CST000999,ORD023064,2025-07-23,Cancelled
CST002690,ORD023065,2022-03-03,Processing
CST000390,ORD023066,2024-09-15,Cancelled
CST001682,ORD023067,2025-02-26,Delivered
CST001377,ORD023068,2022-10-02,Confirmed
CST001221,ORD023069,2022-10-21,Shipped
CST000339,ORD023070,2022-01-21,Confirmed
CST000074,ORD023071,2024-04-10,Pending
CST002056,ORD023072,2025-01-21,Shipped
CST002946,ORD023073,2023-07-11,Delivered
CST000254,ORD023074,2025-01-20,Shipped
CST000222,ORD023075,2025-03-31,Cancelled
CST001858,ORD023076,2025-07-02,Confirmed
CST002089,ORD023077,2022-12-04,Shipped
CST001859,ORD023078,2024-12-27,Cancelled
CST001058,ORD023079,2024-08-17,Pending
CST000420,ORD023080,2023-01-11,Confirmed
CST002674,ORD023081,2025-12-09,Processing
CST001403,ORD023082,2023-05-04,Pending
CST001334,ORD023083,2024-12-31,Delivered
CST002394,ORD023084,2025-03-15,Pending
CST001780,ORD023085,2022-12-09,Cancelled
CST000741,ORD023086,2023-09-17,Processing
CST000023,ORD023087,2022-12-15,Shipped
CST000384,ORD023088,2022-05-10,Cancelled
CST001676,ORD023089,2023-01-01,Processing
CST001368,ORD023090,2023-02-26,Pending
CST002940,ORD023091,2023-10-20,Cancelled
CST000878,ORD023092,2024-04-11,Shipped
CST000245,ORD023093,2022-07-26,Pending
CST002727,ORD023094,2024-02-19,Shipped
CST001417,ORD023095,2022-12-16,Shipped
CST001914,ORD023096,2023-11-12,Processing
CST002711,ORD023097,2022-09-22,Confirmed
CST002769,ORD023098,2022-07-08,Pending
CST001068,ORD023099,2024-12-02,Confirmed
CST000751,ORD023100,2025-01-30,Shipped
CST000278,ORD023101,2025-10-02,Delivered
CST002503,ORD023102,2024-02-13,Cancelled
CST002479,ORD023103,2025-06-20,Shipped
CST002217,ORD023104,2023-08-04,Confirmed
CST002044,ORD023105,2024-11-06,Processing
CST000655,ORD023106,2022-04-16,Confirmed
CST001175,ORD023107,2023-05-02,Delivered
CST000993,ORD023108,2024-08-25,Cancelled
CST000419,ORD023109,2024-01-20,Pending
CST000700,ORD023110,2025-09-16,Shipped
CST002500,ORD023111,2022-03-07,Processing
CST000971,ORD023112,2022-06-18,Confirmed
CST001483,ORD023113,2022-08-22,Delivered
CST001799,ORD023114,2025-02-09,Pending
CST001108,ORD023115,2023-07-04,Cancelled
CST002929,ORD023116,2022-10-10,Confirmed
CST002728,ORD023117,2023-06-16,Cancelled
CST001594,ORD023118,2023-05-27,Cancelled
CST002814,ORD023119,2023-06-17,Shipped
CST002978,ORD023120,2025-03-23,Cancelled
CST001445,ORD023121,2022-12-14,Cancelled
CST001481,ORD023122,2023-06-29,Delivered
CST002042,ORD023123,2025-10-25,Confirmed
CST001421,ORD023124,2024-02-25,Confirmed
CST001608,ORD023125,2022-08-18,Confirmed
CST000163,ORD023126,2025-09-28,Confirmed
CST002019,ORD023127,2024-04-18,Confirmed
CST001977,ORD023128,2025-12-29,Shipped
CST000142,ORD023129,2025-10-20,Processing
CST001304,ORD023130,2024-11-22,Processing
CST000838,ORD023131,2025-09-20,Delivered
CST001824,ORD023132,2023-10-18,Pending
CST000748,ORD023133,2024-02-08,Delivered
CST002405,ORD023134,2025-04-18,Processing
CST000817,ORD023135,2022-08-16,Cancelled
CST000939,ORD023136,2024-07-02,Processing
CST002537,ORD023137,2025-03-13,Cancelled
CST001357,ORD023138,2024-05-09,Processing
CST002379,ORD023139,2023-09-16,Confirmed
CST000979,ORD023140,2022-07-26,Pending
CST000332,ORD023141,2022-10-22,Pending
CST001948,ORD023142,2023-03-04,Cancelled
CST002864,ORD023143,2022-05-31,Delivered
CST001437,ORD023144,2024-01-06,Processing
CST001582,ORD023145,2022-03-31,Delivered
CST000918,ORD023146,2023-06-19,Pending
CST001255,ORD023147,2023-12-27,Confirmed
CST000677,ORD023148,2023-10-09,Cancelled
CST002247,ORD023149,2024-01-25,Pending
CST000728,ORD023150,2025-01-18,Shipped
CST002183,ORD023151,2022-07-04,Cancelled
CST001091,ORD023152,2023-10-29,Pending
CST000521,ORD023153,2023-12-07,Confirmed
CST002204,ORD023154,2023-12-01,Pending
CST002543,ORD023155,2025-07-17,Processing
CST001737,ORD023156,2022-09-15,Cancelled
CST000955,ORD023157,2025-09-08,Confirmed
CST001799,ORD023158,2023-03-28,Shipped
CST001120,ORD023159,2024-05-02,Delivered
CST000310,ORD023160,2022-09-22,Delivered
CST002073,ORD023161,2022-05-17,Confirmed
CST002966,ORD023162,2023-02-11,Processing
CST002281,ORD023163,2022-10-21,Processing
CST002109,ORD023164,2022-02-09,Shipped
CST000466,ORD023165,2022-07-13,Processing
CST000469,ORD023166,2024-12-04,Confirmed
CST002313,ORD023167,2023-01-14,Cancelled
CST002049,ORD023168,2025-09-19,Confirmed
CST002309,ORD023169,2024-06-26,Delivered
CST002225,ORD023170,2022-10-08,Shipped
CST001315,ORD023171,2024-03-29,Pending
CST000392,ORD023172,2023-09-07,Pending
CST000896,ORD023173,2023-02-24,Pending
CST002171,ORD023174,2022-01-01,Confirmed
CST000467,ORD023175,2023-08-13,Delivered
CST001139,ORD023176,2022-02-15,Delivered
CST001071,ORD023177,2023-10-10,Confirmed
CST000278,ORD023178,2025-04-13,Cancelled
CST000808,ORD023179,2024-10-16,Delivered
CST000301,ORD023180,2025-06-12,Pending
CST001376,ORD023181,2024-09-12,Delivered
CST001423,ORD023182,2023-06-14,Delivered
CST001169,ORD023183,2023-04-29,Processing
CST000678,ORD023184,2024-03-14,Pending
CST000070,ORD023185,2022-02-05,Delivered
CST001736,ORD023186,2022-01-14,Processing
CST001940,ORD023187,2024-01-25,Delivered
CST002500,ORD023188,2025-10-30,Pending
CST001711,ORD023189,2023-06-23,Cancelled
CST001728,ORD023190,2022-06-03,Delivered
CST002856,ORD023191,2024-01-27,Shipped
CST000137,ORD023192,2025-06-23,Delivered
CST002892,ORD023193,2022-06-17,Processing
CST002978,ORD023194,2023-09-27,Cancelled
CST001070,ORD023195,2023-05-02,Processing
CST001087,ORD023196,2024-01-11,Confirmed
CST002424,ORD023197,2024-04-11,Delivered
CST001470,ORD023198,2022-12-04,Delivered
CST000274,ORD023199,2024-07-06,Delivered
CST000466,ORD023200,2025-03-01,Cancelled
CST001204,ORD023201,2024-07-11,Confirmed
CST002372,ORD023202,2023-01-15,Processing
CST001469,ORD023203,2024-01-22,Cancelled
CST002835,ORD023204,2025-07-26,Shipped
CST000011,ORD023205,2023-04-02,Cancelled
CST001109,ORD023206,2024-07-19,Confirmed
CST000729,ORD023207,2023-09-28,Cancelled
CST002851,ORD023208,2025-08-03,Shipped
CST000070,ORD023209,2022-01-19,Delivered
CST001369,ORD023210,2023-09-05,Pending
CST000933,ORD023211,2023-12-25,Pending
CST001848,ORD023212,2024-06-25,Processing
CST001269,ORD023213,2024-01-26,Shipped
CST000281,ORD023214,2022-06-12,Processing
CST000061,ORD023215,2024-09-07,Shipped
CST000623,ORD023216,2025-01-21,Shipped
CST002584,ORD023217,2025-11-15,Delivered
CST000662,ORD023218,2022-03-25,Pending
CST002897,ORD023219,2023-08-08,Delivered
CST000876,ORD023220,2025-04-17,Shipped
CST001966,ORD023221,2022-05-04,Shipped
CST002889,ORD023222,2024-03-04,Confirmed
CST000127,ORD023223,2022-07-08,Shipped
CST000726,ORD023224,2024-05-30,Delivered
CST000938,ORD023225,2022-08-15,Cancelled
CST000227,ORD023226,2022-09-10,Delivered
CST000595,ORD023227,2024-06-08,Processing
CST001919,ORD023228,2022-04-09,Pending
CST002186,ORD023229,2025-12-02,Delivered
CST000614,ORD023230,2022-03-18,Processing
CST000060,ORD023231,2025-01-24,Cancelled
CST000907,ORD023232,2022-07-08,Pending
CST000760,ORD023233,2023-08-15,Processing
CST000995,ORD023234,2022-10-24,Confirmed
CST000380,ORD023235,2025-09-26,Shipped
CST002336,ORD023236,2025-10-07,Pending
CST000972,ORD023237,2023-12-04,Cancelled
CST000426,ORD023238,2023-08-31,Confirmed
CST000321,ORD023239,2025-06-14,Pending
CST001871,ORD023240,2025-03-29,Delivered
CST000044,ORD023241,2025-04-29,Delivered
CST002429,ORD023242,2024-03-07,Processing
CST000492,ORD023243,2022-05-30,Delivered
CST001330,ORD023244,2023-06-23,Delivered
CST001841,ORD023245,2022-12-06,Delivered
CST000329,ORD023246,2022-07-14,Shipped
CST001193,ORD023247,2023-05-13,Processing
CST002485,ORD023248,2023-04-16,Pending
CST000787,ORD023249,2023-01-11,Processing
CST001083,ORD023250,2024-09-24,Processing
CST002456,ORD023251,2025-11-23,Shipped
CST000683,ORD023252,2024-09-11,Delivered
CST000227,ORD023253,2025-09-11,Shipped
CST001861,ORD023254,2024-05-11,Pending
CST000795,ORD023255,2023-10-24,Cancelled
CST002064,ORD023256,2023-09-16,Confirmed
CST000499,ORD023257,2025-07-25,Shipped
CST000217,ORD023258,2022-07-06,Confirmed
CST000156,ORD023259,2022-07-14,Confirmed
CST000944,ORD023260,2024-06-05,Shipped
CST000846,ORD023261,2022-02-09,Cancelled
CST000784,ORD023262,2023-12-29,Cancelled
CST001684,ORD023263,2024-02-27,Pending
CST002666,ORD023264,2024-03-15,Shipped
CST001428,ORD023265,2025-07-22,Confirmed
CST002003,ORD023266,2025-03-08,Processing
CST002817,ORD023267,2024-04-20,Cancelled
CST000263,ORD023268,2025-12-28,Cancelled
CST001995,ORD023269,2024-05-20,Shipped
CST001632,ORD023270,2024-06-08,Processing
CST002038,ORD023271,2022-01-05,Processing
CST001607,ORD023272,2023-01-16,Pending
CST001908,ORD023273,2022-10-15,Cancelled
CST000535,ORD023274,2023-03-05,Processing
CST002612,ORD023275,2024-04-16,Cancelled
CST000488,ORD023276,2022-01-17,Pending
CST002799,ORD023277,2022-02-10,Processing
CST001043,ORD023278,2025-03-14,Pending
CST000377,ORD023279,2022-03-08,Processing
CST002901,ORD023280,2025-12-16,Processing
CST002179,ORD023281,2024-07-12,Cancelled
CST000063,ORD023282,2022-12-06,Cancelled
CST002375,ORD023283,2023-01-16,Pending
CST000150,ORD023284,2025-12-09,Confirmed
CST002351,ORD023285,2022-07-29,Cancelled
CST000104,ORD023286,2025-01-04,Cancelled
CST002980,ORD023287,2024-12-24,Processing
CST001008,ORD023288,2022-07-21,Confirmed
CST002096,ORD023289,2025-12-25,Confirmed
CST002073,ORD023290,2025-05-10,Shipped
CST000014,ORD023291,2022-11-28,Delivered
CST000378,ORD023292,2023-03-15,Confirmed
CST002661,ORD023293,2022-02-11,Confirmed
CST002094,ORD023294,2023-11-28,Shipped
CST001493,ORD023295,2022-07-10,Shipped
CST001155,ORD023296,2022-05-30,Cancelled
CST002095,ORD023297,2022-07-01,Shipped
CST000691,ORD023298,2025-12-24,Pending
CST002372,ORD023299,2025-06-30,Shipped
CST000733,ORD023300,2023-08-18,Pending
CST000301,ORD023301,2023-09-04,Delivered
CST001020,ORD023302,2023-08-07,Pending
CST000434,ORD023303,2022-07-17,Delivered
CST001220,ORD023304,2023-05-13,Processing
CST000158,ORD023305,2022-12-03,Confirmed
CST000096,ORD023306,2025-09-21,Confirmed
CST001427,ORD023307,2024-02-13,Pending
CST000130,ORD023308,2024-10-31,Shipped
CST000206,ORD023309,2024-07-26,Delivered
CST001553,ORD023310,2022-02-10,Delivered
CST001217,ORD023311,2025-08-19,Shipped
CST000867,ORD023312,2025-09-22,Cancelled
CST001806,ORD023313,2025-12-08,Delivered
CST001701,ORD023314,2025-10-17,Pending
CST000202,ORD023315,2025-10-06,Shipped
CST002161,ORD023316,2025-12-29,Pending
CST000675,ORD023317,2023-05-24,Processing
CST000437,ORD023318,2025-02-06,Delivered
CST000308,ORD023319,2023-11-10,Pending
CST002913,ORD023320,2025-06-17,Delivered
CST002528,ORD023321,2023-12-22,Cancelled
CST000019,ORD023322,2024-05-30,Cancelled
CST001956,ORD023323,2023-10-30,Processing
CST002888,ORD023324,2023-07-15,Cancelled
CST002632,ORD023325,2024-09-10,Shipped
CST000781,ORD023326,2022-09-18,Delivered
CST000330,ORD023327,2025-11-11,Processing
CST002397,ORD023328,2022-05-31,Delivered
CST000378,ORD023329,2023-11-10,Cancelled
CST000263,ORD023330,2025-11-22,Cancelled
CST001684,ORD023331,2025-12-23,Cancelled
CST002230,ORD023332,2025-03-05,Cancelled
CST000060,ORD023333,2022-10-30,Processing
CST001014,ORD023334,2024-10-02,Confirmed
CST001521,ORD023335,2025-02-22,Delivered
CST000167,ORD023336,2024-09-02,Confirmed
CST000887,ORD023337,2022-09-10,Cancelled
CST000197,ORD023338,2022-02-27,Confirmed
CST002757,ORD023339,2023-02-04,Pending
CST002419,ORD023340,2022-03-30,Cancelled
CST002587,ORD023341,2023-02-06,Confirmed
CST000413,ORD023342,2023-04-19,Confirmed
CST002294,ORD023343,2023-11-17,Processing
CST002808,ORD023344,2022-03-07,Cancelled
CST000905,ORD023345,2025-08-26,Cancelled
CST002065,ORD023346,2025-07-15,Cancelled
CST000117,ORD023347,2025-01-25,Processing
CST001655,ORD023348,2023-05-25,Cancelled
CST001397,ORD023349,2023-12-03,Shipped
CST002862,ORD023350,2025-04-26,Delivered
CST000244,ORD023351,2025-11-30,Pending
CST002286,ORD023352,2025-10-18,Cancelled
CST000417,ORD023353,2024-07-11,Shipped
CST000518,ORD023354,2024-01-02,Confirmed
CST000890,ORD023355,2024-11-01,Cancelled
CST000438,ORD023356,2023-11-18,Cancelled
CST000309,ORD023357,2024-11-04,Shipped
CST000344,ORD023358,2025-02-17,Cancelled
CST002631,ORD023359,2022-11-27,Pending
CST001030,ORD023360,2024-02-28,Delivered
CST001020,ORD023361,2024-07-26,Delivered
CST002001,ORD023362,2022-02-15,Pending
CST000902,ORD023363,2022-07-04,Pending
CST002588,ORD023364,2025-03-22,Confirmed
CST002983,ORD023365,2023-06-09,Shipped
CST002078,ORD023366,2025-11-20,Delivered
CST001218,ORD023367,2025-05-30,Delivered
CST002895,ORD023368,2025-01-25,Cancelled
CST000979,ORD023369,2022-02-07,Delivered
CST001542,ORD023370,2025-12-07,Shipped
CST001891,ORD023371,2025-10-09,Pending
CST001240,ORD023372,2024-10-06,Pending
CST000359,ORD023373,2024-03-26,Delivered
CST000713,ORD023374,2025-05-13,Shipped
CST000824,ORD023375,2023-01-11,Shipped
CST002455,ORD023376,2025-02-28,Pending
CST002478,ORD023377,2024-08-16,Cancelled
CST000207,ORD023378,2024-01-27,Cancelled
CST001977,ORD023379,2023-07-20,Shipped
CST002254,ORD023380,2024-01-03,Confirmed
CST000224,ORD023381,2022-04-28,Pending
CST001322,ORD023382,2022-05-28,Delivered
CST000926,ORD023383,2022-01-26,Cancelled
CST000672,ORD023384,2024-04-26,Cancelled
CST000707,ORD023385,2022-06-17,Delivered
CST000217,ORD023386,2023-06-18,Cancelled
CST001609,ORD023387,2025-11-13,Pending
CST001976,ORD023388,2023-04-04,Shipped
CST001680,ORD023389,2024-12-15,Confirmed
CST001825,ORD023390,2024-03-04,Shipped
CST000485,ORD023391,2022-09-24,Confirmed
CST002005,ORD023392,2025-08-22,Pending
CST001721,ORD023393,2022-04-21,Processing
CST002338,ORD023394,2024-05-01,Cancelled
CST000123,ORD023395,2025-02-23,Delivered
CST002880,ORD023396,2025-12-26,Delivered
CST001538,ORD023397,2022-03-21,Shipped
CST002495,ORD023398,2022-10-25,Cancelled
CST000221,ORD023399,2025-07-04,Shipped
CST002497,ORD023400,2023-01-15,Pending
CST000666,ORD023401,2023-09-09,Shipped
CST000641,ORD023402,2023-06-24,Cancelled
CST001034,ORD023403,2025-11-12,Pending
CST001419,ORD023404,2023-06-29,Confirmed
CST000570,ORD023405,2024-04-15,Confirmed
CST001313,ORD023406,2024-04-06,Delivered
CST002721,ORD023407,2022-03-09,Pending
CST001970,ORD023408,2024-02-07,Shipped
CST002246,ORD023409,2025-07-30,Cancelled
CST000781,ORD023410,2023-01-21,Pending
CST000232,ORD023411,2023-03-14,Confirmed
CST001202,ORD023412,2025-11-12,Confirmed
CST001566,ORD023413,2025-03-23,Processing
CST001212,ORD023414,2024-04-09,Cancelled
CST001998,ORD023415,2022-03-10,Cancelled
CST001472,ORD023416,2023-07-01,Pending
CST000075,ORD023417,2025-06-28,Shipped
CST002201,ORD023418,2023-09-17,Delivered
CST002055,ORD023419,2024-02-28,Cancelled
CST001987,ORD023420,2025-10-04,Cancelled
CST000450,ORD023421,2022-10-12,Cancelled
CST002215,ORD023422,2024-09-17,Shipped
CST000871,ORD023423,2024-08-30,Processing
CST002585,ORD023424,2025-11-25,Delivered
CST002290,ORD023425,2022-01-17,Pending
CST000700,ORD023426,2022-03-14,Cancelled
CST002806,ORD023427,2022-12-10,Cancelled
CST001507,ORD023428,2025-06-13,Delivered
CST000193,ORD023429,2023-01-17,Shipped
CST000671,ORD023430,2024-08-25,Pending
CST001970,ORD023431,2025-03-04,Processing
CST000021,ORD023432,2025-05-15,Processing
CST001938,ORD023433,2025-11-06,Processing
CST000031,ORD023434,2025-08-08,Processing
CST001266,ORD023435,2022-09-04,Pending
CST001314,ORD023436,2025-10-05,Delivered
CST001446,ORD023437,2022-03-21,Processing
CST001779,ORD023438,2022-05-26,Cancelled
CST001168,ORD023439,2022-09-05,Confirmed
CST001762,ORD023440,2025-09-03,Shipped
CST000381,ORD023441,2025-12-14,Processing
CST000707,ORD023442,2024-06-30,Processing
CST001633,ORD023443,2025-09-17,Cancelled
CST001231,ORD023444,2024-03-08,Shipped
CST001470,ORD023445,2022-02-23,Shipped
CST000816,ORD023446,2023-12-27,Pending
CST001583,ORD023447,2025-08-26,Pending
CST001681,ORD023448,2024-12-10,Cancelled
CST000142,ORD023449,2022-12-11,Processing
CST002179,ORD023450,2025-06-18,Delivered
CST002486,ORD023451,2022-11-14,Confirmed
CST001779,ORD023452,2025-03-01,Pending
CST000816,ORD023453,2022-07-29,Shipped
CST002140,ORD023454,2024-10-27,Delivered
CST001416,ORD023455,2024-06-07,Pending
CST000667,ORD023456,2024-05-18,Delivered
CST001460,ORD023457,2023-02-22,Cancelled
CST000603,ORD023458,2023-05-12,Confirmed
CST001847,ORD023459,2022-12-15,Delivered
CST000199,ORD023460,2022-04-21,Pending
CST001780,ORD023461,2024-08-06,Confirmed
CST002867,ORD023462,2024-05-14,Processing
CST001803,ORD023463,2025-07-21,Confirmed
CST002202,ORD023464,2025-10-20,Shipped
CST002686,ORD023465,2023-12-06,Cancelled
CST002016,ORD023466,2023-02-25,Shipped
CST000260,ORD023467,2024-05-08,Confirmed
CST000252,ORD023468,2023-07-01,Processing
CST002585,ORD023469,2025-12-09,Processing
CST000584,ORD023470,2023-04-27,Delivered
CST000597,ORD023471,2024-03-16,Pending
CST000390,ORD023472,2022-03-30,Processing
CST000209,ORD023473,2025-12-30,Processing
CST001086,ORD023474,2022-08-20,Confirmed
CST002980,ORD023475,2022-01-17,Pending
CST001345,ORD023476,2025-10-16,Cancelled
CST001473,ORD023477,2025-03-28,Pending
CST002986,ORD023478,2022-05-07,Pending
CST000232,ORD023479,2025-05-11,Delivered
CST002389,ORD023480,2023-07-25,Shipped
CST000320,ORD023481,2023-03-09,Shipped
CST001221,ORD023482,2025-11-18,Shipped
CST000361,ORD023483,2022-07-07,Confirmed
CST002489,ORD023484,2022-07-12,Delivered
CST002330,ORD023485,2023-03-27,Confirmed
CST002760,ORD023486,2022-12-20,Processing
CST000889,ORD023487,2023-12-06,Shipped
CST001340,ORD023488,2024-08-08,Pending
CST001231,ORD023489,2022-07-17,Pending
CST000586,ORD023490,2022-03-14,Delivered
CST000806,ORD023491,2022-03-09,Shipped
CST000876,ORD023492,2023-03-24,Processing
CST001071,ORD023493,2022-04-10,Shipped
CST000889,ORD023494,2023-10-21,Cancelled
CST000778,ORD023495,2024-01-24,Shipped
CST002314,ORD023496,2023-07-23,Pending
CST002765,ORD023497,2022-03-25,Cancelled
CST002364,ORD023498,2024-09-20,Processing
CST002033,ORD023499,2023-09-17,Processing
CST001665,ORD023500,2022-05-24,Delivered
CST001293,ORD023501,2023-01-26,Pending
CST000919,ORD023502,2022-04-01,Pending
CST001449,ORD023503,2023-06-22,Pending
CST000242,ORD023504,2023-09-29,Cancelled
CST001520,ORD023505,2023-08-31,Processing
CST002321,ORD023506,2024-11-15,Delivered
CST001881,ORD023507,2023-04-06,Confirmed
CST001662,ORD023508,2025-01-24,Processing
CST002813,ORD023509,2024-03-24,Cancelled
CST001673,ORD023510,2022-03-20,Shipped
CST002477,ORD023511,2023-11-01,Delivered
CST001194,ORD023512,2025-07-12,Processing
CST001207,ORD023513,2022-02-22,Pending
CST002637,ORD023514,2025-02-24,Shipped
CST002224,ORD023515,2022-08-15,Pending
CST000217,ORD023516,2023-04-23,Delivered
CST002116,ORD023517,2025-02-06,Processing
CST000777,ORD023518,2023-08-18,Cancelled
