Order_ID,Date,Status,TotalPrice,Order_quantity
ORD021956,2024-11-09,Shipped,18156.98,3
ORD021957,2025-08-19,Processing,61927.68,5
ORD021958,2022-10-19,Cancelled,107130.34,2
ORD021959,2023-03-12,Processing,17621.49,1
ORD021960,2025-09-23,Completed,3145.19,3
ORD021961,2022-04-07,Shipped,74422.55,3
ORD021962,2023-04-11,Completed,28565.47,4
ORD021963,2023-11-18,Completed,80615.81,2
ORD021964,2025-12-10,Returned,93289.94,4
ORD021965,2025-09-03,Completed,46456.54,5
ORD021966,2024-05-01,Shipped,72794.64,5
ORD021967,2024-02-03,Returned,108524.92,5
ORD021968,2022-01-05,Pending,107132.33,3
ORD021969,2024-11-09,Completed,20337.66,4
ORD021970,2025-03-21,Shipped,118061.93,2
ORD021971,2024-08-11,Processing,85477.95,5
ORD021972,2024-10-16,Completed,83386.4,3
ORD021973,2023-05-30,Completed,32373.69,4
ORD021974,2025-09-15,Pending,48716.1,5
ORD021975,2022-06-15,Completed,106796.12,5
ORD021976,2022-04-09,Completed,70211.12,2
ORD021977,2025-03-09,Completed,3822.31,1
ORD021978,2024-03-14,Completed,111375.77,2
ORD021979,2022-07-14,Pending,991.98,2
ORD021980,2023-02-06,Completed,94035.93,5
ORD021981,2022-08-02,Completed,96046.91,5
ORD021982,2023-12-14,Completed,16451.0,3
ORD021983,2022-09-23,Completed,110116.53,1
ORD021984,2023-03-20,Shipped,9335.97,5
ORD021985,2023-05-26,Completed,66562.22,2
ORD021986,2023-11-22,Completed,16788.34,5
ORD021987,2024-05-10,Completed,67615.31,4
ORD021988,2022-04-22,Completed,85479.71,4
ORD021989,2023-12-27,Completed,100227.85,2
ORD021990,2024-03-24,Completed,81544.72,5
ORD021991,2023-07-28,Completed,1126.52,1
ORD021992,2022-10-22,Processing,24690.31,5
ORD021993,2022-04-23,Processing,77473.8,1
ORD021994,2023-03-12,Completed,19472.34,3
ORD021995,2022-08-18,Processing,58234.61,3
ORD021996,2025-02-27,Completed,38726.87,4
ORD021997,2022-04-21,Completed,105585.37,5
ORD021998,2022-07-21,Completed,112120.65,3
ORD021999,2022-03-08,Completed,119497.32,4
ORD022000,2023-07-20,Completed,83729.86,2
ORD022001,2025-05-02,Completed,17813.68,1
ORD022002,2024-08-15,Cancelled,77000.63,4
ORD022003,2023-06-29,Returned,32293.13,4
ORD022004,2024-10-04,Completed,36405.82,3
ORD022005,2022-10-09,Completed,70350.31,1
ORD022006,2022-11-06,Shipped,65116.37,4
ORD022007,2023-12-11,Completed,82462.1,2
ORD022008,2024-04-08,Completed,101804.03,1
ORD022009,2022-09-23,Completed,70590.17,2
ORD022010,2024-02-07,Shipped,51836.41,1
ORD022011,2024-03-22,Shipped,77638.68,2
ORD022012,2022-10-08,Completed,14257.08,1
ORD022013,2025-05-11,Completed,113361.31,4
ORD022014,2024-12-06,Completed,32206.45,1
ORD022015,2025-07-01,Completed,91484.3,2
ORD022016,2024-08-09,Completed,89785.97,3
ORD022017,2022-09-09,Completed,91174.98,3
ORD022018,2023-05-20,Processing,2388.91,3
ORD022019,2024-12-16,Completed,85718.27,2
ORD022020,2023-12-16,Cancelled,28535.38,5
ORD022021,2025-01-16,Processing,10182.95,1
ORD022022,2022-01-18,Processing,57326.32,2
ORD022023,2024-01-26,Completed,20253.69,3
ORD022024,2023-08-03,Completed,26773.88,2
ORD022025,2023-03-14,Completed,85095.63,2
ORD022026,2023-06-04,Completed,9451.88,1
ORD022027,2022-05-25,Completed,104714.21,1
ORD022028,2023-05-03,Completed,79030.15,2
ORD022029,2025-07-30,Shipped,27111.14,4
ORD022030,2025-10-26,Returned,78400.84,5
ORD022031,2024-06-08,Processing,55243.88,1
ORD022032,2024-02-06,Completed,107625.07,4
ORD022033,2023-03-22,Completed,13639.13,4
ORD022034,2024-10-16,Processing,9577.86,1
ORD022035,2022-11-10,Returned,119447.16,2
ORD022036,2024-06-11,Returned,118330.79,2
ORD022037,2024-07-14,Completed,88958.3,2
ORD022038,2024-12-02,Cancelled,44959.67,5
ORD022039,2022-11-12,Pending,29729.0,5
ORD022040,2024-04-23,Completed,36012.09,4
ORD022041,2023-05-24,Completed,46952.92,2
ORD022042,2025-08-11,Completed,49719.88,5
ORD022043,2023-04-25,Completed,63173.8,2
ORD022044,2023-04-19,Completed,56931.13,4
ORD022045,2025-08-07,Completed,90212.48,3
ORD022046,2025-12-10,Cancelled,25620.8,2
ORD022047,2024-08-27,Shipped,66293.73,4
ORD022048,2023-12-02,Pending,99127.92,3
ORD022049,2024-10-18,Completed,38684.84,5
ORD022050,2024-11-03,Pending,46088.41,1
ORD022051,2025-05-02,Processing,90994.07,4
ORD022052,2022-02-22,Shipped,87532.14,5
ORD022053,2024-05-08,Completed,113084.14,4
ORD022054,2023-04-09,Completed,87166.07,4
ORD022055,2022-04-03,Completed,32666.76,5
ORD022056,2025-03-15,Processing,119618.61,1
ORD022057,2025-11-23,Cancelled,100032.66,5
ORD022058,2024-05-06,Completed,50121.82,3
ORD022059,2023-01-06,Completed,51467.2,3
ORD022060,2023-11-26,Shipped,3483.63,5
ORD022061,2025-02-04,Shipped,57955.98,3
ORD022062,2024-04-07,Completed,34685.95,5
ORD022063,2023-07-26,Completed,41766.35,5
ORD022064,2022-04-23,Processing,37485.62,4
ORD022065,2024-04-03,Processing,56228.96,2
ORD022066,2022-03-25,Shipped,74594.19,1
ORD022067,2025-07-29,Returned,33725.09,2
ORD022068,2023-09-15,Pending,15591.57,4
ORD022069,2025-08-25,Processing,51392.47,1
ORD022070,2024-12-22,Completed,55707.08,5
ORD022071,2025-01-30,Shipped,43220.28,5
ORD022072,2023-06-28,Completed,5721.32,4
ORD022073,2022-08-18,Shipped,96432.72,2
ORD022074,2025-01-23,Completed,100938.49,1
ORD022075,2024-02-03,Shipped,62456.26,3
ORD022076,2025-02-24,Completed,13012.83,4
ORD022077,2023-06-03,Completed,51427.28,5
ORD022078,2025-12-16,Processing,3272.96,3
ORD022079,2023-09-28,Completed,67505.24,5
ORD022080,2022-09-28,Completed,95471.79,5
ORD022081,2024-10-12,Processing,73806.76,2
ORD022082,2025-07-06,Completed,92832.07,2
ORD022083,2022-06-20,Shipped,115937.74,5
ORD022084,2023-01-07,Completed,21428.53,5
ORD022085,2025-10-16,Processing,87405.5,2
ORD022086,2022-05-08,Completed,104068.5,5
ORD022087,2023-12-12,Processing,42552.4,5
ORD022088,2025-10-25,Shipped,57770.44,2
ORD022089,2025-09-16,Completed,43124.38,1
ORD022090,2022-07-06,Shipped,110368.03,2
ORD022091,2025-07-13,Cancelled,93079.23,1
ORD022092,2025-11-24,Returned,17567.38,4
ORD022093,2025-12-19,Completed,81970.44,4
ORD022094,2023-02-15,Completed,104506.5,3
ORD022095,2023-12-30,Completed,78270.09,5
ORD022096,2022-06-07,Cancelled,35265.3,3
ORD022097,2023-05-30,Completed,68569.26,3
ORD022098,2024-04-29,Completed,30540.03,3
ORD022099,2024-07-21,Completed,99821.33,2
ORD022100,2025-10-15,Completed,83177.5,3
ORD022101,2024-11-29,Returned,12885.23,1
ORD022102,2023-12-08,Pending,23187.15,3
ORD022103,2024-10-17,Processing,49057.72,1
ORD022104,2024-08-24,Completed,72216.12,2
ORD022105,2022-04-23,Shipped,110947.65,4
ORD022106,2024-01-06,Shipped,68899.61,2
ORD022107,2024-08-19,Shipped,52422.88,3
ORD022108,2023-07-05,Completed,32086.0,1
ORD022109,2023-06-07,Completed,111485.09,2
ORD022110,2024-10-10,Completed,43921.09,4
ORD022111,2024-03-17,Completed,66908.68,1
ORD022112,2024-04-23,Completed,118927.26,2
ORD022113,2024-02-24,Cancelled,33366.08,3
ORD022114,2023-03-20,Completed,11576.03,3
ORD022115,2025-10-13,Completed,34462.5,2
ORD022116,2025-01-22,Completed,18080.32,5
ORD022117,2025-02-06,Pending,49340.96,3
ORD022118,2023-02-10,Completed,98599.92,4
ORD022119,2022-11-12,Completed,84228.56,4
ORD022120,2025-08-15,Completed,107255.05,3
ORD022121,2023-07-28,Completed,109707.07,3
ORD022122,2025-03-09,Completed,89542.2,2
ORD022123,2024-11-03,Pending,8112.41,5
ORD022124,2025-04-21,Returned,92434.59,5
ORD022125,2024-10-02,Processing,105014.95,5
ORD022126,2024-09-16,Completed,75485.92,4
ORD022127,2025-02-01,Completed,16127.51,4
ORD022128,2025-04-21,Completed,38704.52,2
ORD022129,2024-04-16,Completed,100421.58,1
ORD022130,2023-04-11,Shipped,118511.71,5
ORD022131,2025-07-31,Completed,79931.08,3
ORD022132,2022-06-18,Shipped,49040.76,2
ORD022133,2025-05-16,Completed,98897.36,2
ORD022134,2024-05-14,Processing,26539.37,3
ORD022135,2025-06-04,Completed,35276.97,2
ORD022136,2023-06-29,Processing,72593.66,1
ORD022137,2022-11-30,Pending,118496.13,1
ORD022138,2022-02-12,Completed,117684.0,3
ORD022139,2025-05-24,Completed,118566.04,5
ORD022140,2022-06-29,Pending,119956.66,2
ORD022141,2023-09-25,Completed,48319.87,2
ORD022142,2022-12-05,Pending,113599.91,5
ORD022143,2024-10-29,Completed,98750.04,5
ORD022144,2023-08-08,Completed,54836.83,1
ORD022145,2024-11-06,Pending,73538.79,3
ORD022146,2025-03-19,Returned,58199.66,4
ORD022147,2022-08-13,Completed,13303.94,1
ORD022148,2023-01-19,Completed,62703.16,1
ORD022149,2022-01-28,Processing,7640.91,1
ORD022150,2025-01-07,Completed,56310.27,2
ORD022151,2025-04-03,Completed,115305.75,5
ORD022152,2024-10-03,Shipped,46023.24,3
ORD022153,2023-07-05,Completed,44278.39,4
ORD022154,2025-10-13,Completed,85301.87,1
ORD022155,2022-06-16,Completed,13490.71,4
ORD022156,2025-06-08,Completed,24973.91,4
ORD022157,2023-11-29,Pending,85744.64,4
ORD022158,2022-06-14,Completed,100467.84,4
ORD022159,2022-08-14,Cancelled,91894.6,4
ORD022160,2024-02-19,Returned,93483.78,4
ORD022161,2023-03-08,Cancelled,45756.32,5
ORD022162,2025-02-11,Pending,4033.14,1
ORD022163,2025-01-19,Shipped,83160.56,5
ORD022164,2023-01-27,Completed,102692.77,5
ORD022165,2024-04-19,Completed,55204.68,2
ORD022166,2023-07-08,Completed,23250.14,1
ORD022167,2024-07-20,Shipped,118066.53,1
ORD022168,2023-06-27,Completed,16886.92,3
ORD022169,2023-05-04,Completed,104456.22,2
ORD022170,2022-09-09,Completed,110843.29,1
ORD022171,2023-10-12,Cancelled,50428.74,2
ORD022172,2022-04-26,Shipped,14179.51,5
ORD022173,2023-11-12,Returned,63296.25,1
ORD022174,2024-06-12,Shipped,72852.91,3
ORD022175,2022-08-19,Shipped,33927.53,3
ORD022176,2022-11-17,Completed,84937.12,5
ORD022177,2023-10-20,Shipped,73109.58,3
ORD022178,2025-12-26,Completed,20258.07,4
ORD022179,2022-01-16,Completed,54834.47,3
ORD022180,2025-11-09,Completed,72546.0,5
ORD022181,2023-09-23,Processing,115410.36,2
ORD022182,2025-06-26,Completed,19414.49,2
ORD022183,2023-01-19,Processing,117444.14,5
ORD022184,2023-02-10,Processing,67093.98,2
ORD022185,2025-12-27,Shipped,119833.1,1
ORD022186,2024-05-23,Shipped,34937.79,5
ORD022187,2022-12-31,Cancelled,42139.23,4
ORD022188,2023-03-21,Completed,68532.16,3
ORD022189,2024-11-13,Completed,77029.74,4
ORD022190,2025-02-21,Completed,108295.78,5
ORD022191,2024-11-26,Completed,65832.83,2
ORD022192,2022-11-04,Completed,46321.1,4
ORD022193,2023-10-30,Shipped,62174.06,1
ORD022194,2023-09-29,Shipped,84716.31,5
ORD022195,2025-01-09,Completed,90602.24,3
ORD022196,2024-09-05,Completed,43993.59,1
ORD022197,2025-08-16,Completed,25116.69,4
ORD022198,2025-01-24,Completed,77171.34,2
ORD022199,2024-12-16,Completed,11490.65,5
ORD022200,2024-12-24,Completed,85270.42,3
ORD022201,2024-11-01,Completed,11605.59,1
ORD022202,2025-09-19,Completed,86717.96,2
ORD022203,2022-03-15,Completed,24842.88,1
ORD022204,2023-11-20,Completed,48837.03,4
ORD022205,2025-02-09,Processing,41085.3,4
ORD022206,2025-07-29,Cancelled,24536.87,2
ORD022207,2022-01-29,Shipped,74192.82,3
ORD022208,2025-12-27,Completed,29424.62,4
ORD022209,2024-06-12,Completed,65412.79,3
ORD022210,2023-03-01,Completed,113391.7,2
ORD022211,2025-04-06,Shipped,70053.28,4
ORD022212,2023-06-08,Completed,113477.29,1
ORD022213,2025-12-15,Cancelled,42729.61,5
ORD022214,2025-03-20,Completed,75785.4,3
ORD022215,2025-06-19,Completed,115805.4,4
ORD022216,2024-01-11,Processing,17405.09,2
ORD022217,2022-12-12,Processing,119444.17,3
ORD022218,2023-12-16,Shipped,93356.99,4
ORD022219,2025-08-10,Shipped,28236.39,1
ORD022220,2023-04-17,Completed,81134.56,2
ORD022221,2022-12-07,Completed,56944.11,5
ORD022222,2023-09-05,Completed,85614.56,1
ORD022223,2024-06-13,Completed,80296.75,2
ORD022224,2023-08-14,Shipped,64976.0,1
ORD022225,2023-10-21,Shipped,114777.39,2
ORD022226,2025-08-24,Completed,106051.77,1
ORD022227,2025-07-28,Shipped,117602.37,4
ORD022228,2024-09-15,Completed,97512.74,1
ORD022229,2024-08-03,Completed,92488.4,2
ORD022230,2025-07-09,Cancelled,40504.34,1
ORD022231,2024-06-27,Completed,98698.71,2
ORD022232,2023-10-15,Processing,104939.86,2
ORD022233,2023-10-30,Cancelled,20118.37,4
ORD022234,2022-05-20,Completed,22661.26,2
ORD022235,2023-07-31,Shipped,63615.9,4
ORD022236,2022-11-16,Completed,39438.98,4
ORD022237,2022-12-17,Completed,23843.11,1
ORD022238,2023-02-21,Completed,92524.66,4
ORD022239,2025-03-27,Returned,111208.02,1
ORD022240,2022-03-07,Shipped,21251.38,1
ORD022241,2024-08-22,Shipped,21826.05,1
ORD022242,2022-04-29,Completed,74830.45,1
ORD022243,2022-03-29,Completed,78274.33,3
ORD022244,2022-08-17,Completed,17110.4,5
ORD022245,2022-10-13,Processing,20601.8,5
ORD022246,2024-08-01,Cancelled,79418.32,3
ORD022247,2023-05-27,Completed,21167.2,3
ORD022248,2024-10-08,Pending,58972.83,2
ORD022249,2022-12-26,Completed,20084.54,1
ORD022250,2025-01-12,Completed,66359.72,1
ORD022251,2022-07-02,Shipped,82131.23,1
ORD022252,2024-11-28,Completed,116301.83,1
ORD022253,2022-08-25,Completed,92624.91,2
ORD022254,2022-12-27,Completed,33538.57,5
ORD022255,2024-12-06,Completed,53687.87,2
ORD022256,2022-12-26,Completed,22889.34,2
ORD022257,2023-12-12,Completed,106583.24,5
ORD022258,2023-01-03,Returned,60191.77,1
ORD022259,2022-06-16,Completed,114553.16,2
ORD022260,2025-09-03,Completed,49388.86,3
ORD022261,2022-06-05,Completed,111529.44,2
ORD022262,2023-09-19,Completed,101503.87,5
ORD022263,2023-12-23,Completed,111021.6,1
ORD022264,2024-02-12,Completed,102580.39,2
ORD022265,2025-12-08,Completed,3743.34,5
ORD022266,2023-05-04,Completed,37979.53,1
ORD022267,2023-02-05,Completed,99706.1,5
ORD022268,2024-04-24,Processing,86446.67,4
ORD022269,2025-03-28,Completed,12310.89,3
ORD022270,2023-01-18,Processing,106680.22,1
ORD022271,2023-10-26,Cancelled,40298.92,1
ORD022272,2024-12-23,Completed,31815.76,4
ORD022273,2023-01-02,Completed,31853.65,1
ORD022274,2023-08-11,Shipped,47956.74,4
ORD022275,2024-04-15,Completed,78939.3,2
ORD022276,2025-05-15,Completed,974.02,5
ORD022277,2022-01-22,Completed,21884.72,4
ORD022278,2022-10-08,Completed,74494.22,1
ORD022279,2024-12-31,Completed,59887.82,2
ORD022280,2024-07-29,Completed,39902.41,1
ORD022281,2024-11-17,Processing,25714.92,2
ORD022282,2023-11-11,Returned,50665.29,1
ORD022283,2022-02-07,Completed,88878.88,4
ORD022284,2023-08-27,Completed,114226.68,3
ORD022285,2023-11-27,Completed,43821.27,2
ORD022286,2023-10-14,Completed,58317.33,4
ORD022287,2023-11-18,Completed,87141.88,3
ORD022288,2023-06-06,Completed,1329.03,3
ORD022289,2022-05-18,Completed,57969.29,2
ORD022290,2024-09-13,Completed,94608.36,5
ORD022291,2025-03-23,Completed,54632.1,5
ORD022292,2022-05-16,Processing,5040.46,5
ORD022293,2024-05-26,Processing,49511.42,5
ORD022294,2024-05-31,Completed,117103.47,5
ORD022295,2024-11-30,Shipped,117402.53,3
ORD022296,2025-09-28,Completed,118883.11,1
ORD022297,2022-03-13,Completed,73635.81,2
ORD022298,2022-08-14,Completed,22830.22,2
ORD022299,2023-02-05,Shipped,96099.13,5
ORD022300,2022-01-01,Shipped,95473.43,1
ORD022301,2023-12-14,Processing,114997.54,2
ORD022302,2024-09-14,Processing,119635.39,1
ORD022303,2025-03-12,Cancelled,113005.63,5
ORD022304,2023-04-29,Completed,16198.96,3
ORD022305,2023-05-07,Processing,39838.75,1
ORD022306,2025-10-03,Completed,1828.24,4
ORD022307,2023-01-19,Completed,66178.52,2
ORD022308,2025-03-05,Completed,24476.63,3
ORD022309,2025-10-02,Processing,98963.31,3
ORD022310,2023-09-25,Completed,56218.45,4
ORD022311,2024-04-05,Processing,76811.55,3
ORD022312,2023-01-04,Returned,108931.51,2
ORD022313,2025-11-15,Shipped,27326.75,1
ORD022314,2024-11-15,Shipped,54574.81,4
ORD022315,2025-09-06,Cancelled,60238.5,1
ORD022316,2022-09-15,Processing,84956.3,2
ORD022317,2022-06-12,Shipped,57450.17,3
ORD022318,2023-08-29,Completed,58351.48,5
ORD022319,2024-08-12,Processing,118308.9,4
ORD022320,2025-04-03,Completed,45928.99,2
ORD022321,2023-09-26,Completed,104591.94,5
ORD022322,2024-09-05,Completed,4605.96,2
ORD022323,2022-08-19,Shipped,80913.46,1
ORD022324,2022-04-28,Completed,22763.71,3
ORD022325,2023-04-14,Processing,8791.24,5
ORD022326,2024-02-18,Processing,17877.6,4
ORD022327,2024-03-29,Completed,86649.31,2
ORD022328,2025-06-11,Shipped,54639.24,1
ORD022329,2024-10-01,Completed,48781.87,2
ORD022330,2024-05-19,Completed,99532.54,5
ORD022331,2024-05-25,Shipped,69718.67,4
ORD022332,2022-03-16,Pending,66369.69,4
ORD022333,2023-11-13,Completed,87869.91,4
ORD022334,2022-11-07,Completed,29571.22,5
ORD022335,2023-09-25,Cancelled,57107.62,5
ORD022336,2023-05-15,Completed,118605.21,5
ORD022337,2023-03-28,Completed,30139.82,3
ORD022338,2025-02-01,Completed,7563.9,5
ORD022339,2022-11-22,Completed,115998.39,1
ORD022340,2023-01-09,Cancelled,42259.63,1
ORD022341,2022-12-05,Completed,66803.53,2
ORD022342,2023-08-09,Processing,101353.93,1
ORD022343,2025-05-18,Completed,52786.76,5
ORD022344,2025-11-19,Completed,74315.02,3
ORD022345,2023-12-25,Completed,40651.58,4
ORD022346,2024-12-21,Completed,93491.57,2
ORD022347,2023-10-06,Processing,65853.81,1
ORD022348,2023-06-28,Shipped,35803.54,3
ORD022349,2024-09-17,Completed,36107.03,2
ORD022350,2023-11-12,Completed,22126.23,2
ORD022351,2022-02-22,Returned,47497.56,1
ORD022352,2022-04-08,Cancelled,106151.27,1
ORD022353,2023-10-30,Returned,60379.78,5
ORD022354,2025-05-22,Completed,50037.84,4
ORD022355,2025-01-03,Processing,85080.54,5
ORD022356,2022-11-14,Completed,104258.55,3
ORD022357,2022-06-10,Cancelled,26052.73,3
ORD022358,2023-07-03,Processing,15589.52,3
ORD022359,2023-06-13,Completed,86718.13,3
ORD022360,2023-04-21,Completed,65529.71,3
ORD022361,2023-02-10,Completed,105928.01,4
ORD022362,2023-07-27,Completed,71186.73,3
ORD022363,2023-04-02,Pending,33856.03,2
ORD022364,2024-07-09,Cancelled,16181.87,4
ORD022365,2025-02-02,Completed,52775.84,1
ORD022366,2025-04-18,Completed,8639.73,4
ORD022367,2023-04-26,Shipped,7321.68,5
ORD022368,2025-01-27,Pending,85496.32,2
ORD022369,2022-11-29,Completed,56530.51,5
ORD022370,2024-09-30,Completed,77250.69,3
ORD022371,2024-10-20,Completed,68307.53,2
ORD022372,2022-07-06,Completed,61776.28,3
ORD022373,2024-01-13,Completed,39114.18,3
ORD022374,2022-11-12,Completed,21013.08,4
ORD022375,2025-11-02,Completed,73303.73,1
ORD022376,2025-07-19,Processing,109187.27,5
ORD022377,2025-01-07,Pending,41709.7,5
ORD022378,2025-09-20,Completed,58159.09,1
ORD022379,2022-07-08,Shipped,62721.04,1
ORD022380,2025-11-11,Completed,65426.67,3
ORD022381,2025-04-18,Processing,115508.03,2
ORD022382,2023-11-18,Processing,48084.87,3
ORD022383,2023-09-26,Completed,50843.59,1
ORD022384,2024-04-12,Completed,87885.07,5
ORD022385,2025-09-16,Completed,73719.9,1
ORD022386,2025-07-18,Completed,73091.67,5
ORD022387,2022-11-05,Completed,91746.38,1
ORD022388,2022-08-14,Shipped,12907.33,1
ORD022389,2023-04-24,Completed,97535.01,1
ORD022390,2022-03-25,Shipped,77163.26,5
ORD022391,2023-02-01,Completed,2365.75,2
ORD022392,2023-07-12,Completed,79362.88,2
ORD022393,2025-12-12,Completed,4257.31,3
ORD022394,2022-07-02,Returned,4079.2,5
ORD022395,2024-07-25,Completed,21563.31,4
ORD022396,2025-09-05,Completed,58157.14,3
ORD022397,2025-09-04,Processing,57138.71,2
ORD022398,2024-08-25,Completed,8349.91,5
ORD022399,2024-07-02,Completed,28187.5,5
ORD022400,2025-12-02,Completed,113790.07,5
ORD022401,2025-09-05,Processing,99327.3,2
ORD022402,2022-01-17,Cancelled,91538.77,5
ORD022403,2025-05-09,Shipped,63676.66,3
ORD022404,2024-10-16,Completed,63467.81,2
ORD022405,2024-02-08,Completed,18563.87,4
ORD022406,2024-09-18,Completed,108803.7,4
ORD022407,2024-12-18,Processing,86575.37,1
ORD022408,2023-06-27,Cancelled,105291.35,4
ORD022409,2023-08-27,Cancelled,10747.35,1
ORD022410,2025-04-28,Processing,47864.28,4
ORD022411,2023-05-31,Completed,68976.28,3
ORD022412,2022-08-28,Pending,11601.18,5
ORD022413,2022-01-01,Completed,92693.56,1
ORD022414,2025-08-15,Completed,51855.33,4
ORD022415,2022-04-14,Completed,71015.69,1
ORD022416,2022-01-21,Completed,58769.67,3
ORD022417,2022-06-18,Completed,22938.15,2
ORD022418,2023-03-07,Completed,31122.49,2
ORD022419,2024-09-18,Processing,98166.74,3
ORD022420,2024-02-17,Completed,99679.6,4
ORD022421,2025-05-21,Completed,17929.55,3
ORD022422,2023-08-07,Completed,47308.81,4
ORD022423,2024-10-10,Completed,53013.23,1
ORD022424,2023-09-20,Completed,117824.63,5
ORD022425,2022-11-22,Completed,9057.63,2
ORD022426,2025-07-15,Processing,88271.85,5
ORD022427,2023-09-20,Completed,34870.95,4
ORD022428,2023-10-28,Completed,74386.1,1
ORD022429,2022-09-18,Completed,61756.64,3
ORD022430,2025-02-10,Completed,62685.7,4
ORD022431,2025-11-18,Returned,78387.3,5
ORD022432,2025-10-28,Shipped,87878.23,5
ORD022433,2023-06-04,Completed,97218.3,2
ORD022434,2022-03-25,Completed,53017.22,3
ORD022435,2024-07-07,Completed,98442.46,4
ORD022436,2023-02-19,Completed,106848.65,3
ORD022437,2025-04-04,Completed,81712.36,2
ORD022438,2022-02-04,Completed,71304.17,4
ORD022439,2022-09-29,Completed,79565.62,2
ORD022440,2024-03-18,Shipped,67589.97,1
ORD022441,2022-11-28,Completed,95415.81,5
ORD022442,2025-12-12,Shipped,8005.84,3
ORD022443,2024-01-19,Completed,32269.74,1
ORD022444,2023-09-03,Returned,43173.89,2
ORD022445,2025-09-16,Completed,65178.22,3
ORD022446,2023-03-31,Completed,38055.86,5
ORD022447,2024-06-18,Processing,28912.38,1
ORD022448,2023-12-22,Completed,22372.0,3
ORD022449,2024-01-02,Shipped,18232.89,1
ORD022450,2024-12-29,Shipped,85717.26,2
ORD022451,2023-02-10,Completed,82350.14,4
ORD022452,2024-02-04,Completed,32490.76,1
ORD022453,2025-03-27,Shipped,112690.37,5
ORD022454,2025-07-12,Processing,92159.7,1
ORD022455,2023-02-08,Shipped,7899.48,4
ORD022456,2023-05-21,Pending,1216.42,3
ORD022457,2024-11-06,Completed,3964.15,4
ORD022458,2023-05-31,Cancelled,76575.45,1
ORD022459,2023-01-23,Returned,113350.23,3
ORD022460,2022-05-07,Completed,65026.26,2
ORD022461,2022-06-29,Processing,84417.93,3
ORD022462,2024-12-16,Completed,16198.62,1
ORD022463,2024-10-10,Completed,46903.78,4
ORD022464,2025-03-17,Completed,4274.75,5
ORD022465,2022-12-29,Cancelled,65900.39,4
ORD022466,2022-09-13,Completed,48491.26,2
ORD022467,2023-02-13,Cancelled,88451.18,1
ORD022468,2023-05-03,Completed,43682.73,2
ORD022469,2022-11-03,Cancelled,94964.73,4
ORD022470,2023-03-06,Processing,46620.62,1
ORD022471,2024-06-08,Processing,99375.7,2
ORD022472,2023-08-11,Returned,13354.63,1
ORD022473,2024-06-23,Cancelled,27666.51,3
ORD022474,2025-05-02,Completed,62999.62,5
ORD022475,2023-03-01,Completed,36690.64,4
ORD022476,2024-09-28,Completed,37953.21,2
ORD022477,2022-02-17,Processing,2629.29,4
ORD022478,2024-08-20,Completed,27323.02,5
ORD022479,2023-09-22,Completed,34407.84,2
ORD022480,2022-08-04,Cancelled,74350.28,1
ORD022481,2024-10-07,Processing,38074.29,2
ORD022482,2023-03-16,Shipped,22976.34,3
ORD022483,2023-01-09,Processing,39455.69,2
ORD022484,2025-10-25,Shipped,57452.06,4
ORD022485,2022-09-27,Completed,80578.54,2
ORD022486,2024-05-01,Cancelled,13055.04,5
ORD022487,2022-06-13,Completed,45587.11,4
ORD022488,2024-03-24,Completed,29783.87,5
ORD022489,2024-08-26,Completed,65800.33,5
ORD022490,2024-09-13,Completed,81802.13,5
ORD022491,2022-11-16,Processing,61016.01,2
ORD022492,2024-10-01,Completed,44445.3,4
ORD022493,2022-10-05,Shipped,77605.67,1
ORD022494,2023-09-24,Completed,114894.95,1
ORD022495,2025-05-15,Completed,20048.65,1
ORD022496,2024-05-21,Processing,10948.23,5
ORD022497,2023-07-01,Completed,10147.02,1
ORD022498,2025-12-04,Completed,110294.32,1
ORD022499,2023-01-13,Completed,3348.5,2
ORD022500,2024-11-08,Cancelled,82929.83,4
ORD022501,2022-05-06,Cancelled,19732.26,2
ORD022502,2022-06-27,Shipped,84631.72,4
ORD022503,2022-05-07,Completed,75373.35,4
ORD022504,2024-04-20,Returned,16369.52,1
ORD022505,2022-10-18,Shipped,82568.36,1
ORD022506,2022-12-06,Completed,88145.61,4
ORD022507,2023-09-12,Returned,83435.37,2
ORD022508,2023-01-15,Shipped,51522.98,5
ORD022509,2022-05-26,Shipped,109023.75,2
ORD022510,2022-04-09,Returned,80515.93,1
ORD022511,2025-02-06,Completed,55560.08,3
ORD022512,2025-08-10,Completed,98838.29,4
ORD022513,2024-02-13,Shipped,8203.05,3
ORD022514,2024-06-17,Completed,103922.46,5
ORD022515,2023-04-29,Completed,44398.69,1
ORD022516,2024-02-28,Completed,92618.65,5
ORD022517,2024-04-28,Completed,7752.91,5
ORD022518,2025-01-18,Completed,83062.52,4
ORD022519,2024-02-17,Completed,56430.82,3
ORD022520,2023-06-17,Shipped,20578.09,2
ORD022521,2022-07-30,Shipped,80935.27,4
ORD022522,2024-04-17,Processing,43276.6,5
ORD022523,2022-02-23,Shipped,22914.11,3
ORD022524,2023-03-25,Completed,103783.62,4
ORD022525,2023-06-10,Pending,108413.54,3
ORD022526,2024-05-16,Completed,42923.75,3
ORD022527,2023-06-16,Completed,105913.96,2
ORD022528,2022-09-13,Completed,104248.01,4
ORD022529,2025-08-26,Shipped,91512.72,5
ORD022530,2024-08-14,Completed,64200.43,4
