Receipt_ID,Receipt_DateTime,Quantity,TotalPrice,ChangeDue,TAX_Rate,Payment_ID
RCP019506,2024-10-11 11:33:00,5,83038.74,100.0,0.07,PAY019506
RCP019507,2023-10-16 14:40:00,1,20621.91,500.0,0.07,PAY019507
RCP019508,2022-09-30 08:24:00,2,9355.43,50.0,0.07,PAY019508
RCP019509,2025-01-17 09:40:00,1,85573.35,0.0,0.07,PAY019509
RCP019510,2023-01-17 14:38:00,3,117554.88,100.0,0.07,PAY019510
RCP019511,2024-09-06 09:18:00,2,37795.94,200.0,0.07,PAY019511
RCP019512,2025-05-05 09:41:00,4,982.59,50.0,0.07,PAY019512
RCP019513,2025-10-16 14:30:00,1,24457.49,50.0,0.07,PAY019513
RCP019514,2025-08-20 10:43:00,5,26379.03,50.0,0.07,PAY019514
RCP019515,2025-11-24 13:39:00,3,56150.62,0.0,0.07,PAY019515
RCP019516,2023-08-28 15:29:00,2,5676.65,0.0,0.07,PAY019516
RCP019517,2025-12-10 19:00:00,4,96254.08,0.0,0.07,PAY019517
RCP019518,2024-01-02 13:38:00,5,50520.8,100.0,0.07,PAY019518
RCP019519,2023-12-27 11:36:00,3,30287.06,0.0,0.07,PAY019519
RCP019520,2024-06-28 10:06:00,2,15969.36,0.0,0.07,PAY019520
RCP019521,2023-08-04 19:17:00,3,29658.9,500.0,0.07,PAY019521
RCP019522,2025-07-03 08:23:00,2,15045.2,200.0,0.07,PAY019522
RCP019523,2022-07-27 14:59:00,1,77728.44,100.0,0.07,PAY019523
RCP019524,2024-01-20 15:43:00,1,74698.1,100.0,0.07,PAY019524
RCP019525,2023-11-26 18:37:00,1,90610.49,0.0,0.07,PAY019525
RCP019526,2022-08-04 17:12:00,5,103991.63,200.0,0.07,PAY019526
RCP019527,2024-07-29 14:59:00,3,1540.93,100.0,0.07,PAY019527
RCP019528,2023-07-08 11:32:00,3,76353.93,0.0,0.07,PAY019528
RCP019529,2023-05-22 20:02:00,5,24282.7,500.0,0.07,PAY019529
RCP019530,2024-08-20 11:02:00,1,49146.35,500.0,0.07,PAY019530
RCP019531,2023-04-24 16:41:00,2,38783.05,500.0,0.07,PAY019531
RCP019532,2023-05-06 13:29:00,3,37334.04,200.0,0.07,PAY019532
RCP019533,2022-06-02 08:41:00,1,113806.67,500.0,0.07,PAY019533
RCP019534,2022-01-28 20:40:00,4,51046.13,0.0,0.07,PAY019534
RCP019535,2022-07-23 09:12:00,5,114879.08,0.0,0.07,PAY019535
RCP019536,2024-07-21 18:44:00,4,96082.72,50.0,0.07,PAY019536
RCP019537,2024-11-12 08:41:00,4,31329.63,50.0,0.07,PAY019537
RCP019538,2024-01-06 09:28:00,5,44872.86,500.0,0.07,PAY019538
RCP019539,2023-04-29 18:53:00,2,73795.47,0.0,0.07,PAY019539
RCP019540,2024-05-07 16:03:00,2,102648.07,500.0,0.07,PAY019540
RCP019541,2025-06-22 10:18:00,3,61264.85,0.0,0.07,PAY019541
RCP019542,2023-06-07 11:36:00,1,73857.41,100.0,0.07,PAY019542
RCP019543,2022-06-04 21:49:00,3,112640.15,200.0,0.07,PAY019543
RCP019544,2022-09-28 11:12:00,1,60004.05,200.0,0.07,PAY019544
RCP019545,2022-02-07 15:47:00,1,65931.54,100.0,0.07,PAY019545
RCP019546,2025-11-08 12:59:00,5,28693.04,200.0,0.07,PAY019546
RCP019547,2024-08-16 21:10:00,2,26558.52,500.0,0.07,PAY019547
RCP019548,2022-10-12 08:20:00,3,76640.32,0.0,0.07,PAY019548
RCP019549,2025-03-17 19:13:00,3,119505.13,0.0,0.07,PAY019549
RCP019550,2022-09-09 11:45:00,2,119681.85,200.0,0.07,PAY019550
RCP019551,2025-03-12 13:50:00,3,81684.66,500.0,0.07,PAY019551
RCP019552,2022-08-27 08:52:00,2,102238.66,50.0,0.07,PAY019552
RCP019553,2025-09-17 21:39:00,4,69315.96,50.0,0.07,PAY019553
RCP019554,2024-02-03 16:41:00,3,29567.08,0.0,0.07,PAY019554
RCP019555,2023-06-13 18:13:00,2,39210.32,0.0,0.07,PAY019555
RCP019556,2024-02-21 17:48:00,1,79839.47,50.0,0.07,PAY019556
RCP019557,2022-10-26 20:44:00,5,1071.27,0.0,0.07,PAY019557
RCP019558,2025-10-27 10:19:00,3,66451.58,50.0,0.07,PAY019558
RCP019559,2024-11-03 19:41:00,4,95134.93,50.0,0.07,PAY019559
RCP019560,2023-10-28 14:23:00,5,71907.59,0.0,0.07,PAY019560
RCP019561,2023-07-16 17:40:00,5,43126.13,0.0,0.07,PAY019561
RCP019562,2024-10-04 20:27:00,4,92111.91,50.0,0.07,PAY019562
RCP019563,2025-06-16 14:24:00,1,63530.36,50.0,0.07,PAY019563
RCP019564,2024-11-06 19:16:00,4,118540.38,0.0,0.07,PAY019564
RCP019565,2022-04-23 11:49:00,4,1934.29,0.0,0.07,PAY019565
RCP019566,2023-01-16 12:15:00,3,40748.96,200.0,0.07,PAY019566
RCP019567,2022-08-03 09:17:00,3,12919.01,50.0,0.07,PAY019567
RCP019568,2025-03-05 21:13:00,3,21521.9,500.0,0.07,PAY019568
RCP019569,2024-07-23 14:36:00,5,50458.43,50.0,0.07,PAY019569
RCP019570,2025-04-17 08:40:00,5,36935.12,0.0,0.07,PAY019570
RCP019571,2022-09-01 09:03:00,5,20830.48,200.0,0.07,PAY019571
RCP019572,2023-03-05 16:04:00,1,32438.28,100.0,0.07,PAY019572
RCP019573,2025-09-03 13:50:00,1,116987.81,200.0,0.07,PAY019573
RCP019574,2023-08-18 16:10:00,1,41644.68,0.0,0.07,PAY019574
RCP019575,2022-10-10 16:53:00,3,88119.46,100.0,0.07,PAY019575
RCP019576,2024-01-15 20:24:00,4,36953.26,500.0,0.07,PAY019576
RCP019577,2023-10-28 11:51:00,1,78031.41,0.0,0.07,PAY019577
RCP019578,2025-06-30 11:57:00,4,84181.71,50.0,0.07,PAY019578
RCP019579,2022-03-12 08:56:00,5,59148.6,0.0,0.07,PAY019579
RCP019580,2023-07-14 11:39:00,3,85217.06,500.0,0.07,PAY019580
RCP019581,2024-02-22 19:53:00,3,100794.9,50.0,0.07,PAY019581
RCP019582,2025-01-28 09:44:00,4,67086.18,200.0,0.07,PAY019582
RCP019583,2022-12-08 19:53:00,3,112230.85,0.0,0.07,PAY019583
RCP019584,2023-07-26 10:07:00,4,16392.96,0.0,0.07,PAY019584
RCP019585,2024-03-08 19:35:00,1,82605.49,0.0,0.07,PAY019585
RCP019586,2025-12-06 09:35:00,2,51632.09,0.0,0.07,PAY019586
RCP019587,2022-04-07 13:00:00,4,57349.11,50.0,0.07,PAY019587
RCP019588,2024-01-26 19:20:00,1,70298.91,100.0,0.07,PAY019588
RCP019589,2025-06-17 08:52:00,4,48511.53,100.0,0.07,PAY019589
RCP019590,2023-04-17 11:36:00,3,100035.05,0.0,0.07,PAY019590
RCP019591,2023-10-03 16:13:00,5,102754.35,200.0,0.07,PAY019591
RCP019592,2024-04-27 15:48:00,5,23137.94,0.0,0.07,PAY019592
RCP019593,2023-09-21 18:01:00,4,105634.29,0.0,0.07,PAY019593
RCP019594,2022-01-20 08:52:00,3,24738.06,500.0,0.07,PAY019594
RCP019595,2024-06-13 12:00:00,5,98618.14,50.0,0.07,PAY019595
RCP019596,2024-11-28 11:47:00,5,78218.69,50.0,0.07,PAY019596
RCP019597,2023-05-16 12:26:00,5,24511.5,500.0,0.07,PAY019597
RCP019598,2024-09-10 08:22:00,4,41126.71,500.0,0.07,PAY019598
RCP019599,2025-03-24 14:57:00,4,76351.62,500.0,0.07,PAY019599
RCP019600,2025-12-05 21:45:00,1,26390.76,200.0,0.07,PAY019600
RCP019601,2025-04-10 16:01:00,4,17550.35,0.0,0.07,PAY019601
RCP019602,2025-02-03 10:44:00,2,102539.56,100.0,0.07,PAY019602
RCP019603,2025-04-07 17:50:00,4,80101.42,0.0,0.07,PAY019603
RCP019604,2023-02-18 09:52:00,3,76564.34,50.0,0.07,PAY019604
RCP019605,2023-11-03 14:45:00,3,109113.78,200.0,0.07,PAY019605
RCP019606,2025-08-21 13:07:00,3,10627.48,100.0,0.07,PAY019606
RCP019607,2023-04-11 11:30:00,4,36322.81,500.0,0.07,PAY019607
RCP019608,2024-04-02 20:20:00,5,39244.02,0.0,0.07,PAY019608
RCP019609,2022-10-26 19:40:00,4,82848.78,0.0,0.07,PAY019609
RCP019610,2024-02-13 21:04:00,3,55539.27,0.0,0.07,PAY019610
RCP019611,2025-03-20 18:09:00,3,85115.86,0.0,0.07,PAY019611
RCP019612,2024-07-04 13:12:00,1,15324.88,0.0,0.07,PAY019612
RCP019613,2022-09-21 19:47:00,3,58969.42,0.0,0.07,PAY019613
RCP019614,2025-01-07 08:21:00,4,61246.99,50.0,0.07,PAY019614
RCP019615,2023-06-13 17:36:00,2,28243.94,0.0,0.07,PAY019615
RCP019616,2024-12-28 09:33:00,2,43715.44,0.0,0.07,PAY019616
RCP019617,2022-03-09 08:07:00,5,43253.41,0.0,0.07,PAY019617
RCP019618,2025-09-23 16:19:00,4,42032.05,50.0,0.07,PAY019618
RCP019619,2025-09-15 09:06:00,5,7841.27,0.0,0.07,PAY019619
RCP019620,2024-03-23 18:08:00,1,59852.23,0.0,0.07,PAY019620
RCP019621,2022-03-08 19:12:00,1,51014.28,200.0,0.07,PAY019621
RCP019622,2023-11-21 21:32:00,3,63295.18,0.0,0.07,PAY019622
RCP019623,2025-04-14 14:00:00,3,101631.4,0.0,0.07,PAY019623
RCP019624,2025-01-20 20:50:00,1,2575.18,500.0,0.07,PAY019624
RCP019625,2023-10-17 20:31:00,2,43964.68,100.0,0.07,PAY019625
RCP019626,2025-11-02 17:50:00,3,86559.5,50.0,0.07,PAY019626
RCP019627,2023-03-09 19:15:00,4,80475.24,0.0,0.07,PAY019627
RCP019628,2025-11-26 14:20:00,4,75466.8,0.0,0.07,PAY019628
RCP019629,2025-06-22 09:37:00,3,91162.99,0.0,0.07,PAY019629
RCP019630,2025-03-24 08:15:00,1,78756.83,200.0,0.07,PAY019630
RCP019631,2022-11-08 21:15:00,2,34053.94,0.0,0.07,PAY019631
RCP019632,2022-04-07 08:02:00,3,90952.86,500.0,0.07,PAY019632
RCP019633,2025-04-12 11:31:00,2,64721.3,0.0,0.07,PAY019633
RCP019634,2022-11-28 11:18:00,1,73286.15,200.0,0.07,PAY019634
RCP019635,2022-01-04 19:23:00,5,7045.81,0.0,0.07,PAY019635
RCP019636,2025-05-13 21:07:00,5,117746.86,50.0,0.07,PAY019636
RCP019637,2025-10-28 11:04:00,2,54745.56,500.0,0.07,PAY019637
RCP019638,2025-12-23 10:50:00,2,87149.17,50.0,0.07,PAY019638
RCP019639,2024-05-18 21:05:00,2,116380.42,200.0,0.07,PAY019639
RCP019640,2023-08-29 16:05:00,4,32345.27,50.0,0.07,PAY019640
RCP019641,2023-08-11 17:20:00,4,9297.19,100.0,0.07,PAY019641
RCP019642,2023-07-25 12:51:00,3,16120.31,50.0,0.07,PAY019642
RCP019643,2023-10-07 21:29:00,3,64554.24,0.0,0.07,PAY019643
RCP019644,2024-10-06 19:24:00,1,100800.23,500.0,0.07,PAY019644
RCP019645,2022-04-23 08:31:00,2,93493.49,0.0,0.07,PAY019645
RCP019646,2022-01-29 21:12:00,3,18341.65,200.0,0.07,PAY019646
RCP019647,2023-05-21 20:42:00,5,34808.42,50.0,0.07,PAY019647
RCP019648,2025-10-13 10:11:00,1,21301.1,50.0,0.07,PAY019648
RCP019649,2023-11-08 13:04:00,4,93299.96,500.0,0.07,PAY019649
RCP019650,2023-05-09 14:48:00,1,72483.97,500.0,0.07,PAY019650
RCP019651,2025-03-05 15:17:00,2,23159.06,100.0,0.07,PAY019651
RCP019652,2024-11-11 16:07:00,3,114885.0,0.0,0.07,PAY019652
RCP019653,2024-01-29 18:26:00,1,53583.73,500.0,0.07,PAY019653
RCP019654,2025-04-20 09:19:00,2,100751.23,0.0,0.07,PAY019654
RCP019655,2025-05-01 13:44:00,3,52617.85,0.0,0.07,PAY019655
RCP019656,2024-09-08 10:30:00,4,48265.31,50.0,0.07,PAY019656
RCP019657,2025-06-22 17:01:00,5,93914.8,100.0,0.07,PAY019657
RCP019658,2025-06-28 17:55:00,4,49384.06,50.0,0.07,PAY019658
RCP019659,2025-10-28 19:45:00,5,99187.57,500.0,0.07,PAY019659
RCP019660,2022-05-06 14:48:00,3,93671.28,0.0,0.07,PAY019660
RCP019661,2025-10-22 18:43:00,2,54947.44,0.0,0.07,PAY019661
RCP019662,2024-08-31 20:00:00,5,57553.76,50.0,0.07,PAY019662
RCP019663,2024-06-15 17:27:00,3,24449.07,0.0,0.07,PAY019663
RCP019664,2023-05-20 14:18:00,1,57937.83,500.0,0.07,PAY019664
RCP019665,2023-08-22 14:21:00,3,14832.36,0.0,0.07,PAY019665
RCP019666,2025-06-08 21:50:00,5,39719.13,0.0,0.07,PAY019666
RCP019667,2025-10-05 09:45:00,5,70431.84,500.0,0.07,PAY019667
RCP019668,2025-10-06 17:04:00,1,111723.73,0.0,0.07,PAY019668
RCP019669,2022-09-26 20:43:00,2,104388.08,100.0,0.07,PAY019669
RCP019670,2022-03-01 11:04:00,1,80240.01,0.0,0.07,PAY019670
RCP019671,2022-05-01 12:38:00,1,54060.65,50.0,0.07,PAY019671
RCP019672,2023-04-05 09:00:00,3,67535.12,50.0,0.07,PAY019672
RCP019673,2022-03-25 08:50:00,1,103499.63,100.0,0.07,PAY019673
RCP019674,2022-09-24 15:44:00,1,54588.6,500.0,0.07,PAY019674
RCP019675,2022-05-12 17:08:00,1,108595.17,100.0,0.07,PAY019675
RCP019676,2024-02-06 09:05:00,5,58606.06,200.0,0.07,PAY019676
RCP019677,2025-06-04 20:08:00,1,81301.33,500.0,0.07,PAY019677
RCP019678,2022-10-17 10:09:00,5,88646.99,0.0,0.07,PAY019678
RCP019679,2022-06-09 15:04:00,3,30632.69,0.0,0.07,PAY019679
RCP019680,2025-10-04 19:59:00,5,34469.85,100.0,0.07,PAY019680
RCP019681,2025-03-09 09:34:00,4,35216.23,50.0,0.07,PAY019681
RCP019682,2024-07-26 14:56:00,4,71424.58,0.0,0.07,PAY019682
RCP019683,2023-01-31 18:47:00,3,102872.54,200.0,0.07,PAY019683
RCP019684,2024-11-07 11:07:00,3,24983.98,0.0,0.07,PAY019684
RCP019685,2025-08-06 20:08:00,2,29170.21,500.0,0.07,PAY019685
RCP019686,2022-10-10 21:50:00,1,8691.57,0.0,0.07,PAY019686
RCP019687,2025-05-10 13:13:00,4,107039.41,0.0,0.07,PAY019687
RCP019688,2022-07-06 13:24:00,2,16825.37,200.0,0.07,PAY019688
RCP019689,2025-11-28 10:19:00,2,41549.69,0.0,0.07,PAY019689
RCP019690,2025-02-04 21:05:00,3,23445.56,0.0,0.07,PAY019690
RCP019691,2023-08-26 08:40:00,3,46877.21,100.0,0.07,PAY019691
RCP019692,2025-08-30 11:55:00,5,18396.74,0.0,0.07,PAY019692
RCP019693,2022-03-18 21:01:00,2,115532.71,100.0,0.07,PAY019693
RCP019694,2025-07-26 15:20:00,3,35456.39,0.0,0.07,PAY019694
RCP019695,2025-02-23 19:15:00,4,72161.29,500.0,0.07,PAY019695
RCP019696,2025-12-12 18:56:00,2,40641.8,0.0,0.07,PAY019696
RCP019697,2023-08-17 21:50:00,4,12300.88,200.0,0.07,PAY019697
RCP019698,2024-10-28 09:21:00,5,7483.33,0.0,0.07,PAY019698
RCP019699,2025-05-26 13:24:00,1,115416.86,0.0,0.07,PAY019699
RCP019700,2024-08-29 09:07:00,4,44331.1,50.0,0.07,PAY019700
RCP019701,2023-01-08 13:22:00,1,6684.5,0.0,0.07,PAY019701
RCP019702,2024-08-05 18:37:00,3,93782.34,200.0,0.07,PAY019702
RCP019703,2025-02-24 19:47:00,4,54692.83,0.0,0.07,PAY019703
RCP019704,2024-01-14 15:42:00,1,85402.01,500.0,0.07,PAY019704
RCP019705,2024-03-17 08:25:00,2,40045.0,100.0,0.07,PAY019705
RCP019706,2024-10-29 11:21:00,1,61082.96,100.0,0.07,PAY019706
RCP019707,2025-04-05 20:45:00,5,75714.46,100.0,0.07,PAY019707
RCP019708,2024-07-07 14:41:00,2,94624.44,500.0,0.07,PAY019708
RCP019709,2025-01-18 12:21:00,5,104858.78,0.0,0.07,PAY019709
RCP019710,2024-03-26 14:02:00,3,106844.78,500.0,0.07,PAY019710
RCP019711,2025-04-21 15:13:00,3,73347.18,0.0,0.07,PAY019711
RCP019712,2023-12-06 09:37:00,5,21325.35,0.0,0.07,PAY019712
RCP019713,2024-01-28 16:12:00,2,14573.39,0.0,0.07,PAY019713
RCP019714,2022-01-18 11:52:00,5,101280.49,0.0,0.07,PAY019714
RCP019715,2024-05-16 17:37:00,2,116461.72,0.0,0.07,PAY019715
RCP019716,2024-07-02 18:25:00,5,51937.93,200.0,0.07,PAY019716
RCP019717,2024-11-20 19:24:00,1,86697.12,500.0,0.07,PAY019717
RCP019718,2023-03-20 11:30:00,1,8470.64,50.0,0.07,PAY019718
RCP019719,2025-12-14 15:18:00,1,28835.13,50.0,0.07,PAY019719
RCP019720,2024-09-09 12:17:00,5,2064.06,200.0,0.07,PAY019720
RCP019721,2022-07-22 19:50:00,4,8681.86,0.0,0.07,PAY019721
RCP019722,2024-05-18 11:38:00,3,3089.63,0.0,0.07,PAY019722
RCP019723,2024-01-28 21:26:00,1,28152.85,500.0,0.07,PAY019723
RCP019724,2022-10-16 12:33:00,1,60958.78,0.0,0.07,PAY019724
RCP019725,2023-05-20 09:48:00,4,113229.68,100.0,0.07,PAY019725
RCP019726,2022-04-24 10:57:00,3,45329.3,0.0,0.07,PAY019726
RCP019727,2022-07-30 15:35:00,3,5667.65,0.0,0.07,PAY019727
RCP019728,2025-06-30 14:49:00,4,20557.89,200.0,0.07,PAY019728
RCP019729,2024-05-14 08:30:00,5,88622.28,0.0,0.07,PAY019729
RCP019730,2023-03-06 18:02:00,3,68668.26,500.0,0.07,PAY019730
RCP019731,2022-07-13 14:56:00,5,94099.75,0.0,0.07,PAY019731
RCP019732,2022-04-01 12:48:00,4,8392.92,50.0,0.07,PAY019732
RCP019733,2023-08-20 20:26:00,4,39585.81,500.0,0.07,PAY019733
RCP019734,2022-08-26 11:40:00,3,35829.69,100.0,0.07,PAY019734
RCP019735,2025-04-15 18:09:00,2,34610.93,0.0,0.07,PAY019735
RCP019736,2023-12-03 10:57:00,3,101732.99,0.0,0.07,PAY019736
RCP019737,2022-05-02 11:12:00,1,87791.68,200.0,0.07,PAY019737
RCP019738,2025-04-05 20:55:00,4,46574.31,0.0,0.07,PAY019738
RCP019739,2022-02-20 16:33:00,1,81953.79,50.0,0.07,PAY019739
RCP019740,2023-06-27 08:02:00,3,4889.1,50.0,0.07,PAY019740
RCP019741,2025-03-06 12:19:00,3,48394.04,100.0,0.07,PAY019741
RCP019742,2024-05-08 09:05:00,5,105735.8,0.0,0.07,PAY019742
RCP019743,2023-12-28 12:48:00,1,7550.63,500.0,0.07,PAY019743
RCP019744,2024-02-19 16:19:00,3,25606.99,0.0,0.07,PAY019744
RCP019745,2022-11-03 16:22:00,4,37534.98,0.0,0.07,PAY019745
RCP019746,2023-09-13 14:11:00,4,43759.44,0.0,0.07,PAY019746
RCP019747,2025-01-31 09:57:00,1,43651.63,0.0,0.07,PAY019747
RCP019748,2022-04-20 12:12:00,5,90789.89,50.0,0.07,PAY019748
RCP019749,2025-11-06 15:31:00,4,80087.52,50.0,0.07,PAY019749
RCP019750,2023-12-09 19:29:00,3,30039.64,50.0,0.07,PAY019750
RCP019751,2024-10-29 12:26:00,5,7609.65,0.0,0.07,PAY019751
RCP019752,2022-09-14 16:01:00,4,80520.73,500.0,0.07,PAY019752
RCP019753,2023-02-15 10:12:00,1,59317.19,0.0,0.07,PAY019753
RCP019754,2023-06-28 18:00:00,2,73769.73,50.0,0.07,PAY019754
RCP019755,2025-03-18 14:30:00,1,81834.37,0.0,0.07,PAY019755
RCP019756,2024-02-07 17:05:00,3,6460.71,0.0,0.07,PAY019756
RCP019757,2024-03-24 08:28:00,3,80002.77,0.0,0.07,PAY019757
RCP019758,2023-09-12 11:07:00,1,116756.3,200.0,0.07,PAY019758
RCP019759,2023-12-03 19:44:00,2,64771.77,100.0,0.07,PAY019759
RCP019760,2022-07-03 13:08:00,3,42294.73,0.0,0.07,PAY019760
RCP019761,2022-06-25 11:10:00,3,110595.0,200.0,0.07,PAY019761
RCP019762,2022-06-20 11:47:00,2,21729.45,0.0,0.07,PAY019762
RCP019763,2023-09-27 17:15:00,3,78669.51,0.0,0.07,PAY019763
RCP019764,2024-11-19 10:35:00,3,35393.36,500.0,0.07,PAY019764
RCP019765,2022-04-29 21:27:00,2,21275.35,500.0,0.07,PAY019765
RCP019766,2023-06-09 12:50:00,1,98135.89,0.0,0.07,PAY019766
RCP019767,2025-01-24 16:01:00,1,100708.37,200.0,0.07,PAY019767
RCP019768,2025-11-30 17:01:00,5,85390.57,0.0,0.07,PAY019768
RCP019769,2025-03-20 18:18:00,1,48936.9,100.0,0.07,PAY019769
RCP019770,2025-04-27 17:18:00,2,48522.79,0.0,0.07,PAY019770
RCP019771,2025-03-05 11:55:00,1,55954.69,50.0,0.07,PAY019771
RCP019772,2025-09-10 15:14:00,3,97255.31,50.0,0.07,PAY019772
RCP019773,2023-02-26 09:21:00,2,43691.02,0.0,0.07,PAY019773
RCP019774,2022-10-25 12:12:00,5,34613.0,0.0,0.07,PAY019774
RCP019775,2022-07-06 08:22:00,1,106798.59,0.0,0.07,PAY019775
RCP019776,2025-08-13 18:40:00,4,33587.42,100.0,0.07,PAY019776
RCP019777,2025-08-28 15:56:00,4,66896.34,0.0,0.07,PAY019777
RCP019778,2024-12-30 17:53:00,4,116436.87,200.0,0.07,PAY019778
RCP019779,2022-11-22 19:46:00,1,1130.28,0.0,0.07,PAY019779
RCP019780,2024-12-03 11:50:00,5,50472.74,200.0,0.07,PAY019780
RCP019781,2024-04-15 09:06:00,5,113719.95,50.0,0.07,PAY019781
RCP019782,2025-05-12 15:19:00,2,82207.92,0.0,0.07,PAY019782
RCP019783,2024-07-23 17:38:00,4,13661.51,100.0,0.07,PAY019783
RCP019784,2025-07-08 13:49:00,5,56276.28,0.0,0.07,PAY019784
RCP019785,2023-06-22 20:17:00,2,24581.61,0.0,0.07,PAY019785
RCP019786,2022-03-12 19:28:00,3,4919.97,200.0,0.07,PAY019786
RCP019787,2025-12-30 14:59:00,3,55567.24,50.0,0.07,PAY019787
RCP019788,2025-09-08 16:31:00,1,93821.88,50.0,0.07,PAY019788
RCP019789,2025-10-30 09:34:00,3,76050.47,500.0,0.07,PAY019789
RCP019790,2024-10-20 08:17:00,2,20477.14,200.0,0.07,PAY019790
RCP019791,2024-05-02 08:18:00,1,90560.56,500.0,0.07,PAY019791
RCP019792,2023-04-01 15:47:00,3,73932.84,100.0,0.07,PAY019792
RCP019793,2023-12-23 14:06:00,3,82443.23,200.0,0.07,PAY019793
RCP019794,2022-09-21 16:01:00,2,103762.81,100.0,0.07,PAY019794
RCP019795,2024-02-04 19:38:00,1,66421.49,0.0,0.07,PAY019795
RCP019796,2024-09-06 12:28:00,5,68073.05,200.0,0.07,PAY019796
RCP019797,2024-12-23 08:36:00,3,72338.6,0.0,0.07,PAY019797
RCP019798,2025-04-08 14:03:00,3,47788.36,500.0,0.07,PAY019798
RCP019799,2024-10-14 13:20:00,1,3414.12,50.0,0.07,PAY019799
RCP019800,2023-07-01 09:35:00,3,15906.37,100.0,0.07,PAY019800
RCP019801,2022-07-25 17:35:00,5,47388.26,0.0,0.07,PAY019801
RCP019802,2024-02-22 15:05:00,2,96960.87,0.0,0.07,PAY019802
RCP019803,2024-12-07 08:14:00,3,59311.52,0.0,0.07,PAY019803
RCP019804,2023-11-16 08:42:00,3,72215.65,0.0,0.07,PAY019804
RCP019805,2025-05-09 13:43:00,3,73085.84,0.0,0.07,PAY019805
RCP019806,2024-02-05 16:27:00,5,77853.32,100.0,0.07,PAY019806
RCP019807,2024-06-30 19:45:00,2,68504.36,200.0,0.07,PAY019807
RCP019808,2023-11-11 16:25:00,4,47710.8,0.0,0.07,PAY019808
RCP019809,2024-12-22 13:27:00,4,39445.2,0.0,0.07,PAY019809
RCP019810,2024-06-08 08:18:00,1,42119.65,0.0,0.07,PAY019810
RCP019811,2024-12-27 08:13:00,4,29754.27,0.0,0.07,PAY019811
RCP019812,2023-08-31 20:36:00,4,53505.76,200.0,0.07,PAY019812
RCP019813,2022-09-19 13:04:00,1,33569.71,0.0,0.07,PAY019813
RCP019814,2024-09-19 08:07:00,3,77530.82,200.0,0.07,PAY019814
RCP019815,2022-07-23 19:07:00,1,66806.53,200.0,0.07,PAY019815
RCP019816,2023-07-31 14:15:00,2,101007.95,0.0,0.07,PAY019816
RCP019817,2023-06-09 15:18:00,2,117634.86,50.0,0.07,PAY019817
RCP019818,2023-06-17 20:38:00,5,111565.01,0.0,0.07,PAY019818
RCP019819,2025-10-24 18:03:00,1,15685.69,100.0,0.07,PAY019819
RCP019820,2023-08-21 20:26:00,5,110875.56,50.0,0.07,PAY019820
RCP019821,2022-10-23 19:19:00,2,50742.55,0.0,0.07,PAY019821
RCP019822,2024-04-29 17:25:00,2,109582.71,200.0,0.07,PAY019822
RCP019823,2025-06-17 15:19:00,4,1324.25,0.0,0.07,PAY019823
RCP019824,2025-02-20 17:02:00,5,87943.18,0.0,0.07,PAY019824
RCP019825,2022-02-26 13:19:00,1,69365.23,100.0,0.07,PAY019825
RCP019826,2023-05-10 21:27:00,4,25189.43,0.0,0.07,PAY019826
RCP019827,2024-07-06 09:14:00,3,49361.62,50.0,0.07,PAY019827
RCP019828,2023-04-23 11:53:00,5,53538.89,500.0,0.07,PAY019828
RCP019829,2024-07-07 20:10:00,5,52960.31,0.0,0.07,PAY019829
RCP019830,2025-11-06 18:55:00,1,26938.16,500.0,0.07,PAY019830
RCP019831,2024-11-03 20:42:00,1,3069.88,500.0,0.07,PAY019831
RCP019832,2024-11-16 19:40:00,4,86035.56,0.0,0.07,PAY019832
RCP019833,2025-05-18 12:18:00,5,70941.31,100.0,0.07,PAY019833
RCP019834,2025-10-30 09:52:00,3,77525.99,50.0,0.07,PAY019834
RCP019835,2022-08-28 15:07:00,2,8187.12,500.0,0.07,PAY019835
RCP019836,2022-06-27 18:52:00,4,66991.8,0.0,0.07,PAY019836
RCP019837,2022-01-15 17:46:00,5,32893.96,100.0,0.07,PAY019837
RCP019838,2023-11-27 14:03:00,5,110784.08,0.0,0.07,PAY019838
RCP019839,2025-08-13 16:03:00,1,54761.31,0.0,0.07,PAY019839
RCP019840,2022-10-12 20:15:00,4,6270.8,0.0,0.07,PAY019840
RCP019841,2022-08-09 10:28:00,2,57271.37,0.0,0.07,PAY019841
RCP019842,2023-05-16 08:23:00,1,99845.27,500.0,0.07,PAY019842
RCP019843,2022-08-08 09:55:00,5,6846.16,0.0,0.07,PAY019843
RCP019844,2025-01-15 09:47:00,4,29540.77,0.0,0.07,PAY019844
RCP019845,2022-12-22 21:37:00,3,101174.59,100.0,0.07,PAY019845
RCP019846,2022-05-04 09:59:00,5,105283.45,500.0,0.07,PAY019846
RCP019847,2022-11-24 15:19:00,3,89690.23,500.0,0.07,PAY019847
RCP019848,2024-01-10 19:53:00,2,90180.22,0.0,0.07,PAY019848
RCP019849,2022-05-06 09:55:00,1,116464.92,50.0,0.07,PAY019849
RCP019850,2023-07-19 16:33:00,2,49325.48,0.0,0.07,PAY019850
RCP019851,2025-08-08 21:15:00,4,52320.84,0.0,0.07,PAY019851
RCP019852,2023-12-06 18:51:00,5,108876.37,0.0,0.07,PAY019852
RCP019853,2025-12-14 11:09:00,5,21790.1,0.0,0.07,PAY019853
