Transaction_ID,Quantity,TotalPrice,Status,CreatedDate,Payment_ID,Customer_account_ID
TXN013901,10,22896.82,Completed,2024-07-05 17:11:00,PAY004440,CST001534
TXN013902,6,131583.18,Completed,2025-08-23 21:04:00,PAY006403,CST002295
TXN013903,6,75848.18,Completed,2023-10-10 11:38:00,PAY000382,CST002591
TXN013904,6,33594.94,Refunded,2022-11-09 17:29:00,PAY022693,CST000663
TXN013905,10,119712.42,Refunded,2025-06-09 12:09:00,PAY012943,CST000941
TXN013906,9,124465.16,Completed,2022-05-18 21:50:00,PAY001589,CST000920
TXN013907,1,132423.73,Pending,2024-10-03 15:49:00,PAY001151,CST001247
TXN013908,10,91072.42,Completed,2023-07-17 08:35:00,PAY014707,CST002939
TXN013909,1,99294.8,Completed,2022-03-21 15:09:00,PAY002621,CST000634
TXN013910,6,138584.59,Refunded,2023-08-24 17:53:00,PAY016656,CST001901
TXN013911,10,51869.75,Completed,2025-07-12 16:49:00,PAY021356,CST002083
TXN013912,7,169648.5,Completed,2022-05-11 21:57:00,PAY004670,CST001208
TXN013913,4,165867.83,Completed,2022-05-17 17:01:00,PAY002164,CST000635
TXN013914,9,176963.21,Pending,2022-07-29 20:20:00,PAY011363,CST000077
TXN013915,7,171532.88,Completed,2024-03-04 15:44:00,PAY003385,CST001382
TXN013916,4,188098.51,Completed,2023-11-08 15:54:00,PAY001686,CST002061
TXN013917,4,143852.55,Completed,2025-03-31 14:05:00,PAY019494,CST000288
TXN013918,2,87245.26,Completed,2025-10-10 18:20:00,PAY006269,CST000915
TXN013919,1,53455.44,Completed,2025-06-15 15:26:00,PAY010909,CST002687
TXN013920,2,124798.46,Completed,2023-01-12 18:57:00,PAY007781,CST001802
TXN013921,10,24478.58,Completed,2024-05-26 15:55:00,PAY019095,CST002499
TXN013922,8,35945.05,Completed,2022-01-17 18:30:00,PAY003610,CST001246
TXN013923,4,14591.61,Refunded,2023-01-24 21:06:00,PAY014743,CST001485
TXN013924,10,36539.48,Completed,2025-07-20 20:41:00,PAY007977,CST001256
TXN013925,7,3015.74,Completed,2023-11-11 14:52:00,PAY003481,CST001950
TXN013926,9,174339.12,Completed,2025-11-24 17:23:00,PAY024213,CST002648
TXN013927,2,127036.21,Completed,2023-06-05 17:43:00,PAY011797,CST002057
TXN013928,3,74574.02,Completed,2022-01-17 08:03:00,PAY000622,CST002613
TXN013929,9,77880.08,Completed,2024-11-10 12:42:00,PAY016650,CST000050
TXN013930,4,26075.84,Completed,2023-08-05 15:28:00,PAY016093,CST001765
TXN013931,8,4260.29,Completed,2024-03-08 13:21:00,PAY010901,CST002348
TXN013932,5,41257.69,Failed,2023-05-21 19:55:00,PAY006977,CST002707
TXN013933,9,92614.74,Completed,2022-03-27 10:59:00,PAY020211,CST002842
TXN013934,2,174325.69,Completed,2023-11-05 09:15:00,PAY010980,CST000276
TXN013935,3,119123.81,Refunded,2023-09-08 20:56:00,PAY018641,CST002239
TXN013936,3,49889.46,Completed,2022-03-02 12:33:00,PAY009967,CST000786
TXN013937,8,134983.42,Refunded,2022-07-29 08:41:00,PAY008768,CST000238
TXN013938,9,160292.31,Completed,2024-05-09 20:25:00,PAY010613,CST001977
TXN013939,7,100914.4,Completed,2025-01-11 19:35:00,PAY002027,CST000086
TXN013940,10,73947.56,Completed,2023-12-27 18:50:00,PAY000979,CST002496
TXN013941,9,22361.83,Completed,2024-08-18 21:34:00,PAY007174,CST001510
TXN013942,4,109635.46,Refunded,2023-10-12 15:29:00,PAY015135,CST002925
TXN013943,4,141698.66,Completed,2022-01-31 12:55:00,PAY023623,CST000759
TXN013944,3,133479.75,Completed,2022-03-31 13:41:00,PAY012234,CST001248
TXN013945,3,128246.41,Completed,2022-03-24 18:04:00,PAY006892,CST001602
TXN013946,2,163678.9,Completed,2024-10-19 19:14:00,PAY014138,CST002431
TXN013947,5,119739.3,Pending,2022-04-26 17:33:00,PAY024811,CST000221
TXN013948,3,121981.65,Completed,2025-01-19 09:49:00,PAY018197,CST002209
TXN013949,10,141413.13,Completed,2025-01-26 21:41:00,PAY008696,CST000001
TXN013950,1,77813.62,Completed,2025-11-13 20:28:00,PAY017534,CST002312
TXN013951,8,131464.26,Completed,2023-12-09 16:48:00,PAY003150,CST001939
TXN013952,4,93855.39,Completed,2022-01-18 19:40:00,PAY004913,CST002592
TXN013953,5,5634.92,Completed,2024-10-29 08:27:00,PAY003499,CST000411
TXN013954,2,160334.5,Completed,2023-05-20 10:17:00,PAY001011,CST001274
TXN013955,4,138096.49,Completed,2022-01-10 11:18:00,PAY020490,CST000571
TXN013956,9,65585.1,Refunded,2024-11-29 14:56:00,PAY013220,CST001740
TXN013957,3,109054.55,Completed,2024-03-07 17:44:00,PAY020645,CST001655
TXN013958,2,149545.73,Completed,2023-09-15 15:43:00,PAY015734,CST000248
TXN013959,7,146260.53,Refunded,2022-10-15 19:50:00,PAY008008,CST002568
TXN013960,10,51146.52,Pending,2024-02-01 11:53:00,PAY022755,CST002657
TXN013961,2,152555.39,Pending,2024-03-30 08:11:00,PAY024652,CST000538
TXN013962,6,39226.07,Completed,2023-10-27 10:10:00,PAY019221,CST001854
TXN013963,9,28912.64,Completed,2022-01-03 19:02:00,PAY000913,CST002046
TXN013964,1,106757.31,Refunded,2024-11-25 20:04:00,PAY006225,CST000677
TXN013965,4,142300.35,Completed,2022-01-18 14:00:00,PAY007870,CST001257
TXN013966,4,74666.15,Completed,2025-05-03 09:34:00,PAY000099,CST001510
TXN013967,2,149376.43,Completed,2025-12-04 12:35:00,PAY017374,CST001208
TXN013968,6,33837.44,Completed,2022-01-16 14:54:00,PAY002848,CST001476
TXN013969,4,189689.66,Completed,2023-06-17 10:27:00,PAY012813,CST000350
TXN013970,6,2443.95,Completed,2025-12-07 13:59:00,PAY003526,CST002014
TXN013971,2,154197.4,Completed,2022-08-22 17:46:00,PAY003894,CST000368
TXN013972,5,132188.3,Completed,2024-09-19 21:31:00,PAY004873,CST001157
TXN013973,2,138266.23,Refunded,2024-10-21 14:57:00,PAY023010,CST001197
TXN013974,9,83903.18,Refunded,2024-11-21 14:15:00,PAY016847,CST000279
TXN013975,9,56336.73,Failed,2024-01-25 20:52:00,PAY014760,CST001415
TXN013976,8,7395.8,Refunded,2024-08-29 11:42:00,PAY017531,CST001822
TXN013977,8,47541.02,Completed,2023-07-29 15:36:00,PAY022057,CST000287
TXN013978,7,175991.85,Completed,2023-11-23 17:14:00,PAY020339,CST001542
TXN013979,8,29288.24,Completed,2024-09-23 09:56:00,PAY012115,CST000538
TXN013980,6,99914.91,Completed,2023-09-05 12:46:00,PAY023591,CST000788
TXN013981,1,55915.88,Completed,2024-06-23 10:27:00,PAY000302,CST000213
TXN013982,9,136070.64,Completed,2023-01-18 11:16:00,PAY017294,CST002789
TXN013983,10,152329.01,Completed,2023-05-12 20:54:00,PAY015194,CST001192
TXN013984,3,143572.22,Completed,2024-01-02 08:45:00,PAY016355,CST001891
TXN013985,9,103132.13,Refunded,2023-10-12 10:05:00,PAY001764,CST002801
TXN013986,10,151350.04,Completed,2025-05-10 16:39:00,PAY014720,CST002336
TXN013987,7,110846.74,Completed,2022-08-16 19:18:00,PAY014654,CST001267
TXN013988,6,141594.05,Completed,2023-11-04 08:19:00,PAY021126,CST001634
TXN013989,5,112233.23,Completed,2025-01-21 16:11:00,PAY001858,CST001777
TXN013990,10,168324.01,Completed,2023-08-01 14:31:00,PAY008649,CST001238
TXN013991,4,61236.77,Completed,2023-03-12 08:12:00,PAY008893,CST001317
TXN013992,2,179862.8,Completed,2025-07-26 12:04:00,PAY022138,CST000179
TXN013993,4,95175.2,Completed,2023-04-18 18:50:00,PAY022838,CST001626
TXN013994,1,194050.19,Refunded,2024-01-11 20:49:00,PAY021491,CST002553
TXN013995,5,107893.32,Completed,2023-04-09 15:37:00,PAY015678,CST000200
TXN013996,5,194716.75,Completed,2022-04-27 19:05:00,PAY018452,CST000421
TXN013997,6,199642.81,Completed,2022-05-03 11:17:00,PAY007201,CST000512
TXN013998,6,189676.45,Completed,2022-05-08 17:57:00,PAY004128,CST002562
TXN013999,9,38073.07,Completed,2024-08-17 10:42:00,PAY022662,CST001320
TXN014000,7,134150.22,Completed,2025-02-24 17:15:00,PAY024443,CST002772
TXN014001,10,139085.84,Completed,2023-04-03 14:44:00,PAY007303,CST002996
TXN014002,3,7794.26,Completed,2025-10-28 18:53:00,PAY009947,CST001492
TXN014003,2,5429.34,Completed,2022-04-23 16:49:00,PAY019534,CST002891
TXN014004,10,83758.77,Completed,2024-09-16 09:27:00,PAY007798,CST001466
TXN014005,3,125495.18,Refunded,2025-07-08 18:01:00,PAY006588,CST000870
TXN014006,5,170418.09,Completed,2025-12-31 16:20:00,PAY011120,CST001267
TXN014007,5,102458.07,Pending,2025-01-14 16:20:00,PAY010729,CST001840
TXN014008,10,178677.04,Completed,2023-04-17 15:10:00,PAY013111,CST000526
TXN014009,2,193258.89,Completed,2023-04-01 12:04:00,PAY007347,CST002828
TXN014010,4,100238.14,Refunded,2025-05-29 14:42:00,PAY018070,CST001600
TXN014011,4,147563.59,Completed,2025-04-17 17:07:00,PAY007342,CST002679
TXN014012,4,187927.45,Completed,2022-08-08 10:10:00,PAY017306,CST002500
TXN014013,10,79713.81,Completed,2023-08-04 19:53:00,PAY021825,CST001796
TXN014014,1,69258.74,Completed,2024-06-22 10:33:00,PAY020094,CST002554
TXN014015,10,63468.36,Completed,2025-01-09 11:09:00,PAY015470,CST002087
TXN014016,2,151269.74,Completed,2023-03-05 12:59:00,PAY013895,CST002972
TXN014017,10,1741.13,Completed,2023-11-11 08:26:00,PAY020400,CST001627
TXN014018,2,180974.57,Completed,2024-07-30 13:51:00,PAY011910,CST002336
TXN014019,10,83525.88,Completed,2024-08-26 13:57:00,PAY014815,CST002924
TXN014020,1,189918.27,Failed,2023-11-30 21:15:00,PAY008444,CST001625
TXN014021,7,67668.75,Completed,2023-07-01 09:46:00,PAY013778,CST000717
TXN014022,4,114885.83,Completed,2024-02-05 12:38:00,PAY016434,CST002332
TXN014023,3,195542.97,Completed,2022-02-20 18:39:00,PAY001280,CST002779
TXN014024,7,176973.54,Completed,2023-01-17 08:03:00,PAY022430,CST001171
TXN014025,7,123849.63,Completed,2023-11-25 10:01:00,PAY016454,CST000242
TXN014026,7,52088.78,Completed,2025-09-23 09:42:00,PAY021043,CST000601
TXN014027,8,192951.57,Completed,2023-10-27 10:08:00,PAY017449,CST002748
TXN014028,1,50293.93,Completed,2022-05-09 15:50:00,PAY024092,CST000572
TXN014029,7,137632.1,Completed,2023-12-29 21:16:00,PAY021160,CST002931
TXN014030,10,5606.25,Failed,2023-08-15 08:23:00,PAY015497,CST002203
TXN014031,3,36609.6,Completed,2022-06-29 20:55:00,PAY003465,CST001218
TXN014032,4,23277.59,Completed,2023-02-20 14:56:00,PAY004176,CST002072
TXN014033,2,93181.06,Completed,2023-11-20 11:09:00,PAY008303,CST001507
TXN014034,1,75795.08,Failed,2022-01-11 12:07:00,PAY022597,CST001314
TXN014035,2,33826.57,Completed,2024-05-24 09:11:00,PAY004285,CST002195
TXN014036,4,143209.95,Completed,2023-08-31 15:42:00,PAY009505,CST000367
TXN014037,8,131064.92,Completed,2025-05-12 20:06:00,PAY011094,CST002484
TXN014038,9,185308.32,Failed,2023-04-18 17:31:00,PAY017207,CST001214
TXN014039,7,32781.52,Completed,2024-07-12 10:24:00,PAY003609,CST001067
TXN014040,4,150954.41,Completed,2022-11-28 13:56:00,PAY008688,CST001106
TXN014041,9,14145.96,Completed,2023-11-26 20:13:00,PAY023418,CST002229
TXN014042,5,112909.81,Refunded,2024-03-10 19:28:00,PAY023203,CST001877
TXN014043,9,92226.21,Completed,2023-03-14 20:44:00,PAY004518,CST002159
TXN014044,3,163391.73,Completed,2022-11-09 21:33:00,PAY021933,CST002173
TXN014045,6,49168.03,Refunded,2024-06-24 14:35:00,PAY023847,CST001436
TXN014046,5,154252.19,Completed,2025-04-09 20:15:00,PAY023409,CST001376
TXN014047,10,131824.37,Completed,2024-09-15 11:46:00,PAY012139,CST001565
TXN014048,2,103225.68,Completed,2023-04-30 17:17:00,PAY014918,CST000611
TXN014049,3,32620.32,Refunded,2024-09-06 11:59:00,PAY012066,CST000696
TXN014050,2,61811.65,Completed,2025-03-30 08:43:00,PAY002244,CST000662
TXN014051,2,95294.85,Completed,2022-09-11 17:11:00,PAY002061,CST000589
TXN014052,8,153952.52,Completed,2025-10-06 13:10:00,PAY021982,CST000794
TXN014053,3,19968.16,Completed,2024-11-02 08:20:00,PAY023178,CST001635
TXN014054,5,153747.62,Completed,2025-08-08 14:54:00,PAY003406,CST001391
TXN014055,10,110173.9,Completed,2023-12-06 17:16:00,PAY014275,CST002901
TXN014056,3,49507.82,Refunded,2024-06-19 16:29:00,PAY004555,CST001287
TXN014057,4,35733.95,Completed,2025-06-15 21:27:00,PAY024988,CST002817
TXN014058,3,66735.7,Completed,2024-08-30 16:02:00,PAY012355,CST002819
TXN014059,9,101598.06,Completed,2022-03-17 10:19:00,PAY018725,CST001731
TXN014060,5,85249.34,Refunded,2024-01-20 18:43:00,PAY022116,CST001831
TXN014061,5,162185.28,Completed,2025-03-28 18:30:00,PAY009807,CST002777
TXN014062,3,173481.73,Completed,2025-07-17 12:09:00,PAY015609,CST001804
TXN014063,9,61903.18,Completed,2024-06-11 08:03:00,PAY003682,CST002245
TXN014064,2,151931.05,Completed,2022-01-27 12:32:00,PAY001847,CST001585
TXN014065,7,99310.81,Refunded,2023-10-13 12:09:00,PAY008586,CST002330
TXN014066,6,190001.1,Completed,2024-01-14 21:07:00,PAY006442,CST001084
TXN014067,7,197737.17,Completed,2023-06-15 20:15:00,PAY014631,CST001759
TXN014068,5,165500.36,Completed,2025-07-23 19:32:00,PAY021407,CST001578
TXN014069,8,31785.78,Completed,2025-07-06 20:58:00,PAY001006,CST001649
TXN014070,7,141038.18,Completed,2022-08-15 10:01:00,PAY001037,CST002027
TXN014071,6,3431.52,Completed,2024-05-19 11:40:00,PAY023017,CST002023
TXN014072,9,24105.55,Pending,2022-05-17 16:59:00,PAY024544,CST002578
TXN014073,9,74641.9,Completed,2024-03-05 13:58:00,PAY004948,CST002653
TXN014074,9,95122.05,Completed,2023-06-12 11:12:00,PAY007412,CST002836
TXN014075,3,72426.24,Completed,2025-01-24 15:21:00,PAY009589,CST000795
TXN014076,4,168821.56,Completed,2023-07-17 21:07:00,PAY000930,CST001090
TXN014077,8,34885.78,Completed,2024-07-27 20:41:00,PAY002982,CST000551
TXN014078,10,178212.56,Completed,2022-11-11 15:08:00,PAY021666,CST001420
TXN014079,5,89188.27,Completed,2023-07-07 19:43:00,PAY002100,CST001607
TXN014080,4,69338.38,Completed,2024-04-21 10:43:00,PAY019018,CST001114
TXN014081,5,9538.87,Completed,2022-07-26 19:34:00,PAY013419,CST002170
TXN014082,6,16437.63,Completed,2022-10-20 15:35:00,PAY019768,CST001498
TXN014083,3,65501.03,Completed,2025-01-27 21:25:00,PAY006561,CST001221
TXN014084,10,37150.36,Completed,2022-02-24 13:25:00,PAY008775,CST001382
TXN014085,5,49961.69,Pending,2022-08-31 13:27:00,PAY018752,CST002239
TXN014086,6,76152.25,Completed,2022-01-21 16:39:00,PAY017885,CST001376
TXN014087,10,196423.98,Completed,2025-11-11 10:56:00,PAY024654,CST000437
TXN014088,9,92131.11,Completed,2023-04-11 13:47:00,PAY018110,CST001212
TXN014089,10,177322.16,Completed,2024-12-02 10:15:00,PAY004478,CST000316
TXN014090,10,89029.21,Completed,2025-02-22 18:12:00,PAY000476,CST000486
TXN014091,4,190050.53,Pending,2024-08-05 19:40:00,PAY015088,CST000632
TXN014092,10,20445.83,Completed,2022-08-29 10:33:00,PAY020045,CST002459
TXN014093,5,178207.57,Completed,2022-01-26 18:35:00,PAY008934,CST002461
TXN014094,7,119904.37,Completed,2024-12-01 16:28:00,PAY001542,CST000438
TXN014095,4,156891.85,Completed,2024-12-08 09:18:00,PAY024142,CST001181
TXN014096,9,172829.17,Failed,2025-03-25 15:54:00,PAY016619,CST001333
TXN014097,10,168743.95,Completed,2024-06-05 19:19:00,PAY015091,CST002961
TXN014098,2,40559.25,Completed,2025-03-10 08:00:00,PAY023382,CST000819
TXN014099,5,188731.2,Completed,2022-08-03 17:27:00,PAY011545,CST001233
TXN014100,3,67043.36,Completed,2025-12-09 11:06:00,PAY001819,CST001113
TXN014101,10,37083.31,Refunded,2022-09-18 08:43:00,PAY005906,CST001594
TXN014102,7,115045.31,Completed,2025-05-07 12:26:00,PAY008762,CST001367
TXN014103,6,1931.14,Pending,2024-09-24 12:44:00,PAY015568,CST000302
TXN014104,6,7966.43,Failed,2025-01-07 10:54:00,PAY022176,CST002007
TXN014105,1,95170.13,Completed,2022-11-26 16:41:00,PAY009313,CST000005
TXN014106,3,180152.62,Completed,2024-04-18 18:01:00,PAY007011,CST001753
TXN014107,4,15566.88,Completed,2023-10-24 12:56:00,PAY007729,CST001467
TXN014108,8,18692.72,Pending,2025-01-29 21:48:00,PAY015626,CST000683
TXN014109,6,84601.62,Completed,2024-12-22 11:16:00,PAY003162,CST002828
TXN014110,1,176382.09,Pending,2025-02-23 13:17:00,PAY009841,CST000428
TXN014111,5,140525.96,Completed,2023-04-03 13:26:00,PAY023588,CST000222
TXN014112,5,67293.97,Pending,2025-04-02 13:30:00,PAY001744,CST000944
TXN014113,9,1600.15,Completed,2022-05-22 12:12:00,PAY013247,CST001864
TXN014114,2,4978.6,Pending,2024-01-29 09:19:00,PAY007900,CST002363
TXN014115,8,161048.46,Completed,2025-05-08 12:42:00,PAY003446,CST001566
TXN014116,7,123891.8,Refunded,2025-02-13 21:03:00,PAY012624,CST002142
TXN014117,9,44022.8,Completed,2023-10-03 14:11:00,PAY015998,CST002300
TXN014118,3,117812.26,Completed,2022-04-11 11:25:00,PAY007296,CST001163
TXN014119,1,14438.67,Completed,2024-08-25 21:20:00,PAY020290,CST000193
TXN014120,7,192824.84,Completed,2022-05-23 14:19:00,PAY021570,CST002572
TXN014121,2,132991.32,Completed,2024-09-24 12:49:00,PAY016749,CST002295
TXN014122,3,38590.06,Completed,2022-05-07 21:13:00,PAY007225,CST001322
TXN014123,7,138065.19,Refunded,2023-07-10 09:08:00,PAY007207,CST002526
TXN014124,5,140380.49,Pending,2024-10-12 21:19:00,PAY024930,CST000243
TXN014125,10,162017.15,Completed,2022-08-14 11:09:00,PAY010629,CST002694
TXN014126,3,5381.1,Completed,2022-06-10 09:51:00,PAY007697,CST001227
TXN014127,7,31326.48,Completed,2025-07-20 14:43:00,PAY011860,CST000736
TXN014128,9,75839.4,Completed,2025-06-09 17:46:00,PAY004559,CST002835
TXN014129,6,23243.67,Completed,2023-10-11 08:09:00,PAY008929,CST000359
TXN014130,10,19845.4,Completed,2024-11-11 11:56:00,PAY002485,CST000958
TXN014131,6,176541.2,Completed,2022-07-04 20:48:00,PAY020789,CST000928
TXN014132,1,73376.2,Completed,2022-03-29 15:20:00,PAY001628,CST001587
TXN014133,1,35744.34,Refunded,2024-06-12 09:59:00,PAY007265,CST001959
TXN014134,2,16979.89,Completed,2024-05-15 09:56:00,PAY008731,CST001011
TXN014135,10,171687.31,Completed,2025-10-14 20:07:00,PAY018560,CST002651
TXN014136,3,94195.22,Completed,2025-10-10 09:41:00,PAY001247,CST000370
TXN014137,6,111896.86,Completed,2023-01-23 18:17:00,PAY014799,CST001609
TXN014138,8,65831.17,Completed,2023-12-15 18:32:00,PAY011997,CST002261
TXN014139,1,59863.09,Completed,2025-02-19 08:33:00,PAY013829,CST001138
TXN014140,10,53913.59,Completed,2022-08-02 12:39:00,PAY012695,CST000175
TXN014141,2,135515.61,Completed,2025-04-14 12:16:00,PAY015387,CST002183
TXN014142,10,3351.12,Completed,2023-11-26 18:20:00,PAY009288,CST002369
TXN014143,7,125417.39,Completed,2023-05-30 12:15:00,PAY013805,CST001422
TXN014144,8,168939.89,Completed,2025-01-10 11:18:00,PAY014021,CST001130
TXN014145,5,177424.14,Refunded,2024-01-09 08:49:00,PAY018871,CST001714
TXN014146,10,124540.23,Completed,2023-11-22 14:29:00,PAY012720,CST000467
TXN014147,9,156648.0,Failed,2022-03-08 09:42:00,PAY016750,CST000717
TXN014148,8,23936.3,Completed,2024-09-16 10:19:00,PAY019906,CST000802
TXN014149,7,66877.95,Completed,2024-01-06 16:56:00,PAY003926,CST002970
TXN014150,10,103023.78,Completed,2024-11-05 15:00:00,PAY018872,CST002340
TXN014151,1,119427.64,Pending,2025-03-28 09:09:00,PAY001190,CST002718
TXN014152,4,39772.0,Completed,2024-03-14 17:01:00,PAY008060,CST002811
TXN014153,2,61010.01,Completed,2025-01-19 14:40:00,PAY001908,CST002860
TXN014154,3,63530.42,Completed,2023-04-28 08:26:00,PAY011070,CST001213
TXN014155,3,117369.01,Completed,2024-11-24 17:45:00,PAY010860,CST000940
TXN014156,3,61387.29,Completed,2024-02-12 17:01:00,PAY004592,CST002021
TXN014157,6,69025.8,Pending,2024-10-09 09:56:00,PAY009830,CST000528
TXN014158,8,120055.93,Completed,2024-05-04 11:19:00,PAY000144,CST002541
TXN014159,10,22665.39,Completed,2024-11-09 12:11:00,PAY006393,CST002665
TXN014160,4,4563.9,Refunded,2022-06-24 09:17:00,PAY019147,CST002128
TXN014161,8,73617.11,Completed,2023-09-23 09:57:00,PAY003848,CST000888
TXN014162,8,100951.22,Completed,2024-05-14 08:01:00,PAY020216,CST000192
TXN014163,3,95180.96,Completed,2022-07-04 12:13:00,PAY004103,CST000845
TXN014164,4,93982.21,Failed,2023-12-31 19:08:00,PAY023384,CST000363
TXN014165,9,193309.29,Completed,2022-11-22 08:13:00,PAY016857,CST002563
TXN014166,7,150139.09,Refunded,2022-02-12 18:14:00,PAY009459,CST002189
TXN014167,7,67275.68,Completed,2022-09-14 13:16:00,PAY007013,CST000434
TXN014168,9,26704.87,Refunded,2025-07-22 21:10:00,PAY004911,CST001435
TXN014169,9,168911.94,Completed,2024-05-16 09:39:00,PAY011437,CST000137
TXN014170,1,71709.94,Completed,2023-07-12 15:13:00,PAY004177,CST002966
TXN014171,8,164566.17,Completed,2022-05-31 13:25:00,PAY016302,CST001583
TXN014172,1,89977.35,Failed,2024-05-14 17:37:00,PAY010790,CST002784
TXN014173,5,58809.39,Completed,2022-03-26 20:40:00,PAY000844,CST002266
TXN014174,2,191187.11,Completed,2022-07-11 13:59:00,PAY006284,CST000210
TXN014175,2,173762.01,Refunded,2023-02-19 17:01:00,PAY002915,CST002594
TXN014176,5,54330.51,Completed,2022-12-03 21:33:00,PAY003545,CST002246
TXN014177,6,120764.84,Completed,2024-01-15 10:21:00,PAY007183,CST002249
TXN014178,5,40163.5,Completed,2023-05-20 15:15:00,PAY020349,CST000601
TXN014179,9,64559.62,Completed,2025-09-09 11:28:00,PAY023940,CST001756
TXN014180,1,1618.66,Completed,2022-08-08 19:02:00,PAY018764,CST001649
TXN014181,8,40100.57,Failed,2023-04-01 19:58:00,PAY015891,CST002184
TXN014182,1,37375.37,Completed,2024-03-22 08:01:00,PAY011870,CST002194
TXN014183,6,46406.11,Refunded,2022-09-19 16:08:00,PAY008991,CST001920
TXN014184,8,61583.9,Failed,2024-03-12 10:50:00,PAY019153,CST000793
TXN014185,10,23256.32,Completed,2024-04-22 17:28:00,PAY018762,CST000846
TXN014186,6,108742.45,Refunded,2024-01-09 08:32:00,PAY017019,CST002194
TXN014187,9,37381.26,Completed,2022-05-21 11:16:00,PAY022171,CST002304
TXN014188,1,119780.78,Pending,2023-11-26 17:01:00,PAY007402,CST000658
TXN014189,2,95105.46,Pending,2023-03-28 13:06:00,PAY008979,CST000406
TXN014190,6,130353.47,Failed,2025-11-08 21:15:00,PAY002326,CST001772
TXN014191,1,34489.79,Refunded,2022-10-10 14:11:00,PAY012910,CST000812
TXN014192,6,133001.5,Completed,2023-07-29 12:21:00,PAY024197,CST002698
TXN014193,7,120542.57,Completed,2022-07-18 21:53:00,PAY004549,CST002205
TXN014194,6,95957.32,Failed,2025-07-04 11:26:00,PAY002512,CST000943
TXN014195,3,83430.1,Completed,2025-12-26 20:29:00,PAY012531,CST001300
TXN014196,1,175899.13,Completed,2022-03-03 19:11:00,PAY013902,CST001458
TXN014197,4,193518.33,Pending,2025-09-27 18:33:00,PAY000602,CST002544
TXN014198,8,123951.44,Completed,2025-06-27 08:36:00,PAY007776,CST002595
TXN014199,7,100282.64,Completed,2024-02-06 08:03:00,PAY014522,CST000508
TXN014200,6,115808.89,Completed,2022-04-23 17:07:00,PAY024974,CST000806
TXN014201,8,162782.32,Completed,2024-07-22 16:18:00,PAY014190,CST000958
TXN014202,6,6320.69,Completed,2024-09-22 08:27:00,PAY018723,CST001217
TXN014203,9,1616.27,Pending,2025-07-16 09:40:00,PAY006147,CST000353
TXN014204,7,78488.42,Completed,2022-04-23 10:35:00,PAY009859,CST002315
TXN014205,9,154108.23,Completed,2022-02-24 09:13:00,PAY001843,CST002658
TXN014206,4,150827.15,Refunded,2023-01-10 20:46:00,PAY016479,CST001719
TXN014207,5,118616.3,Completed,2022-04-05 16:11:00,PAY003102,CST001024
TXN014208,8,102335.33,Completed,2024-10-28 16:55:00,PAY004306,CST001537
TXN014209,8,149920.7,Completed,2024-05-18 20:50:00,PAY016029,CST000817
TXN014210,5,36369.99,Completed,2023-11-30 11:53:00,PAY011217,CST001852
TXN014211,6,80574.39,Failed,2025-12-15 11:06:00,PAY012377,CST000595
TXN014212,3,104277.59,Pending,2025-01-25 18:21:00,PAY005861,CST002741
TXN014213,5,51989.58,Completed,2022-01-04 13:39:00,PAY002499,CST002909
TXN014214,1,22411.22,Completed,2023-05-16 16:20:00,PAY010017,CST001924
TXN014215,3,134978.56,Refunded,2024-05-16 20:17:00,PAY014639,CST001283
TXN014216,10,79933.09,Refunded,2022-10-09 15:50:00,PAY005025,CST000337
TXN014217,5,104351.99,Completed,2025-06-05 20:15:00,PAY007976,CST002566
TXN014218,10,12918.84,Completed,2025-09-18 16:45:00,PAY004055,CST002147
TXN014219,6,32225.99,Completed,2024-10-18 12:55:00,PAY017259,CST000378
TXN014220,10,193511.28,Failed,2024-02-17 10:10:00,PAY020395,CST000482
TXN014221,2,65061.02,Completed,2023-08-26 18:10:00,PAY020491,CST001509
TXN014222,9,111619.86,Completed,2023-02-28 13:30:00,PAY004277,CST002676
TXN014223,1,27841.31,Completed,2025-06-20 18:23:00,PAY018397,CST000273
TXN014224,8,128775.51,Refunded,2025-08-12 14:45:00,PAY021378,CST002520
TXN014225,4,112221.84,Completed,2025-12-23 19:19:00,PAY014050,CST002432
TXN014226,2,147602.93,Completed,2022-06-28 08:04:00,PAY023660,CST002425
TXN014227,8,170404.79,Completed,2024-04-30 15:10:00,PAY018825,CST001493
TXN014228,7,184279.2,Completed,2023-12-22 12:51:00,PAY020698,CST000196
TXN014229,5,156469.11,Completed,2022-01-17 13:30:00,PAY003644,CST000484
TXN014230,2,86963.25,Pending,2022-03-31 19:47:00,PAY013554,CST002430
TXN014231,8,199053.03,Completed,2024-06-02 19:06:00,PAY011214,CST001517
TXN014232,8,178602.02,Completed,2025-02-05 11:52:00,PAY014953,CST000828
TXN014233,3,60164.3,Completed,2024-09-10 11:37:00,PAY004240,CST001657
TXN014234,4,149901.22,Completed,2025-07-30 21:38:00,PAY007664,CST002891
TXN014235,5,89150.56,Completed,2025-04-28 08:26:00,PAY022783,CST001968
TXN014236,2,175626.6,Completed,2025-05-17 09:15:00,PAY019498,CST001769
TXN014237,6,140641.66,Failed,2025-07-20 17:35:00,PAY023827,CST002309
TXN014238,7,129157.58,Completed,2024-02-27 15:47:00,PAY023110,CST001935
TXN014239,4,184925.25,Completed,2022-09-07 13:40:00,PAY020420,CST000799
