Invoice_ID,Invoice_Details,Quantity,Original_Price,VAT_Rate,TotalAmount,Order_ID
INV016893,Invoice for order ORD016893,1,31340.03,0.07,33533.83,ORD016893
INV016894,Invoice for order ORD016894,2,103659.07,0.07,110915.2,ORD016894
INV016895,Invoice for order ORD016895,2,78508.5,0.07,84004.09,ORD016895
INV016896,Invoice for order ORD016896,5,83496.48,0.07,89341.23,ORD016896
INV016897,Invoice for order ORD016897,2,38878.55,0.07,41600.05,ORD016897
INV016898,Invoice for order ORD016898,5,94218.05,0.07,100813.31,ORD016898
INV016899,Invoice for order ORD016899,5,41601.54,0.07,44513.65,ORD016899
INV016900,Invoice for order ORD016900,4,49781.49,0.07,53266.19,ORD016900
INV016901,Invoice for order ORD016901,1,77291.59,0.07,82702.0,ORD016901
INV016902,Invoice for order ORD016902,5,6102.01,0.07,6529.15,ORD016902
INV016903,Invoice for order ORD016903,4,57586.51,0.07,61617.57,ORD016903
INV016904,Invoice for order ORD016904,1,10901.26,0.07,11664.35,ORD016904
INV016905,Invoice for order ORD016905,2,62847.37,0.07,67246.69,ORD016905
INV016906,Invoice for order ORD016906,3,4561.98,0.07,4881.32,ORD016906
INV016907,Invoice for order ORD016907,1,75087.79,0.07,80343.94,ORD016907
INV016908,Invoice for order ORD016908,5,100709.36,0.07,107759.02,ORD016908
INV016909,Invoice for order ORD016909,4,31971.97,0.07,34210.01,ORD016909
INV016910,Invoice for order ORD016910,3,7254.6,0.07,7762.42,ORD016910
INV016911,Invoice for order ORD016911,5,32875.28,0.07,35176.55,ORD016911
INV016912,Invoice for order ORD016912,3,70663.07,0.07,75609.48,ORD016912
INV016913,Invoice for order ORD016913,4,43870.81,0.07,46941.77,ORD016913
INV016914,Invoice for order ORD016914,4,50862.61,0.07,54422.99,ORD016914
INV016915,Invoice for order ORD016915,4,46145.03,0.07,49375.18,ORD016915
INV016916,Invoice for order ORD016916,3,112059.94,0.07,119904.14,ORD016916
INV016917,Invoice for order ORD016917,2,75567.66,0.07,80857.4,ORD016917
INV016918,Invoice for order ORD016918,2,83430.4,0.07,89270.53,ORD016918
INV016919,Invoice for order ORD016919,2,90145.15,0.07,96455.31,ORD016919
INV016920,Invoice for order ORD016920,1,58592.33,0.07,62693.79,ORD016920
INV016921,Invoice for order ORD016921,3,32469.81,0.07,34742.7,ORD016921
INV016922,Invoice for order ORD016922,2,3136.12,0.07,3355.65,ORD016922
INV016923,Invoice for order ORD016923,4,26560.27,0.07,28419.49,ORD016923
INV016924,Invoice for order ORD016924,5,107072.03,0.07,114567.07,ORD016924
INV016925,Invoice for order ORD016925,5,48267.51,0.07,51646.24,ORD016925
INV016926,Invoice for order ORD016926,5,92827.28,0.07,99325.19,ORD016926
INV016927,Invoice for order ORD016927,4,9322.64,0.07,9975.23,ORD016927
INV016928,Invoice for order ORD016928,3,17018.56,0.07,18209.86,ORD016928
INV016929,Invoice for order ORD016929,1,13892.03,0.07,14864.47,ORD016929
INV016930,Invoice for order ORD016930,3,48121.78,0.07,51490.3,ORD016930
INV016931,Invoice for order ORD016931,1,70638.96,0.07,75583.69,ORD016931
INV016932,Invoice for order ORD016932,3,45753.97,0.07,48956.75,ORD016932
INV016933,Invoice for order ORD016933,4,46798.12,0.07,50073.99,ORD016933
INV016934,Invoice for order ORD016934,2,81232.07,0.07,86918.31,ORD016934
INV016935,Invoice for order ORD016935,3,29548.88,0.07,31617.3,ORD016935
INV016936,Invoice for order ORD016936,4,87864.74,0.07,94015.27,ORD016936
INV016937,Invoice for order ORD016937,4,108937.87,0.07,116563.52,ORD016937
INV016938,Invoice for order ORD016938,1,63676.67,0.07,68134.04,ORD016938
INV016939,Invoice for order ORD016939,3,54474.51,0.07,58287.73,ORD016939
INV016940,Invoice for order ORD016940,5,98791.93,0.07,105707.37,ORD016940
INV016941,Invoice for order ORD016941,4,62521.49,0.07,66897.99,ORD016941
INV016942,Invoice for order ORD016942,1,109399.53,0.07,117057.5,ORD016942
INV016943,Invoice for order ORD016943,1,94573.44,0.07,101193.58,ORD016943
INV016944,Invoice for order ORD016944,5,39605.96,0.07,42378.38,ORD016944
INV016945,Invoice for order ORD016945,5,12406.0,0.07,13274.42,ORD016945
INV016946,Invoice for order ORD016946,4,94496.41,0.07,101111.16,ORD016946
INV016947,Invoice for order ORD016947,5,54934.56,0.07,58779.98,ORD016947
INV016948,Invoice for order ORD016948,5,85491.35,0.07,91475.74,ORD016948
INV016949,Invoice for order ORD016949,1,59489.48,0.07,63653.74,ORD016949
INV016950,Invoice for order ORD016950,5,23405.16,0.07,25043.52,ORD016950
INV016951,Invoice for order ORD016951,5,72823.0,0.07,77920.61,ORD016951
INV016952,Invoice for order ORD016952,4,9294.08,0.07,9944.67,ORD016952
INV016953,Invoice for order ORD016953,2,85521.26,0.07,91507.75,ORD016953
INV016954,Invoice for order ORD016954,1,29321.38,0.07,31373.88,ORD016954
INV016955,Invoice for order ORD016955,1,88566.66,0.07,94766.33,ORD016955
INV016956,Invoice for order ORD016956,3,100506.34,0.07,107541.78,ORD016956
INV016957,Invoice for order ORD016957,5,4761.5,0.07,5094.81,ORD016957
INV016958,Invoice for order ORD016958,4,103375.93,0.07,110612.24,ORD016958
INV016959,Invoice for order ORD016959,1,103912.42,0.07,111186.29,ORD016959
INV016960,Invoice for order ORD016960,2,66255.99,0.07,70893.91,ORD016960
INV016961,Invoice for order ORD016961,4,71205.84,0.07,76190.25,ORD016961
INV016962,Invoice for order ORD016962,5,22144.36,0.07,23694.47,ORD016962
INV016963,Invoice for order ORD016963,2,12826.36,0.07,13724.21,ORD016963
INV016964,Invoice for order ORD016964,1,108974.06,0.07,116602.24,ORD016964
INV016965,Invoice for order ORD016965,3,99103.15,0.07,106040.37,ORD016965
INV016966,Invoice for order ORD016966,2,111946.33,0.07,119782.57,ORD016966
INV016967,Invoice for order ORD016967,5,18601.19,0.07,19903.27,ORD016967
INV016968,Invoice for order ORD016968,1,110519.36,0.07,118255.71,ORD016968
INV016969,Invoice for order ORD016969,1,28552.35,0.07,30551.01,ORD016969
INV016970,Invoice for order ORD016970,4,26065.09,0.07,27889.65,ORD016970
INV016971,Invoice for order ORD016971,5,44468.73,0.07,47581.54,ORD016971
INV016972,Invoice for order ORD016972,1,9520.66,0.07,10187.11,ORD016972
INV016973,Invoice for order ORD016973,5,44093.22,0.07,47179.75,ORD016973
INV016974,Invoice for order ORD016974,2,41199.68,0.07,44083.66,ORD016974
INV016975,Invoice for order ORD016975,3,103903.18,0.07,111176.4,ORD016975
INV016976,Invoice for order ORD016976,2,56070.61,0.07,59995.55,ORD016976
INV016977,Invoice for order ORD016977,5,96699.41,0.07,103468.37,ORD016977
INV016978,Invoice for order ORD016978,3,37464.72,0.07,40087.25,ORD016978
INV016979,Invoice for order ORD016979,5,58622.31,0.07,62725.87,ORD016979
INV016980,Invoice for order ORD016980,2,24294.96,0.07,25995.61,ORD016980
INV016981,Invoice for order ORD016981,2,22545.47,0.07,24123.65,ORD016981
INV016982,Invoice for order ORD016982,2,72289.2,0.07,77349.44,ORD016982
INV016983,Invoice for order ORD016983,4,36165.21,0.07,38696.77,ORD016983
INV016984,Invoice for order ORD016984,5,53211.84,0.07,56936.67,ORD016984
INV016985,Invoice for order ORD016985,3,90459.93,0.07,96792.13,ORD016985
INV016986,Invoice for order ORD016986,3,77437.54,0.07,82858.17,ORD016986
INV016987,Invoice for order ORD016987,2,20893.3,0.07,22355.83,ORD016987
INV016988,Invoice for order ORD016988,4,110648.64,0.07,118394.05,ORD016988
INV016989,Invoice for order ORD016989,4,4288.15,0.07,4588.32,ORD016989
INV016990,Invoice for order ORD016990,3,65675.22,0.07,70272.49,ORD016990
INV016991,Invoice for order ORD016991,1,1874.31,0.07,2005.51,ORD016991
INV016992,Invoice for order ORD016992,4,91859.79,0.07,98289.98,ORD016992
INV016993,Invoice for order ORD016993,4,55832.91,0.07,59741.21,ORD016993
INV016994,Invoice for order ORD016994,4,102681.15,0.07,109868.83,ORD016994
INV016995,Invoice for order ORD016995,3,84325.22,0.07,90227.99,ORD016995
INV016996,Invoice for order ORD016996,5,31957.58,0.07,34194.61,ORD016996
INV016997,Invoice for order ORD016997,2,52515.32,0.07,56191.39,ORD016997
INV016998,Invoice for order ORD016998,4,95282.86,0.07,101952.66,ORD016998
INV016999,Invoice for order ORD016999,3,22928.72,0.07,24533.73,ORD016999
INV017000,Invoice for order ORD017000,3,64060.44,0.07,68544.67,ORD017000
INV017001,Invoice for order ORD017001,1,18719.06,0.07,20029.39,ORD017001
INV017002,Invoice for order ORD017002,5,35588.05,0.07,38079.21,ORD017002
INV017003,Invoice for order ORD017003,2,46964.98,0.07,50252.53,ORD017003
INV017004,Invoice for order ORD017004,1,7182.85,0.07,7685.65,ORD017004
INV017005,Invoice for order ORD017005,3,80709.44,0.07,86359.1,ORD017005
INV017006,Invoice for order ORD017006,3,83610.96,0.07,89463.73,ORD017006
INV017007,Invoice for order ORD017007,4,102233.48,0.07,109389.82,ORD017007
INV017008,Invoice for order ORD017008,3,26833.24,0.07,28711.57,ORD017008
INV017009,Invoice for order ORD017009,1,105331.26,0.07,112704.45,ORD017009
INV017010,Invoice for order ORD017010,1,23398.07,0.07,25035.94,ORD017010
INV017011,Invoice for order ORD017011,5,44248.47,0.07,47345.86,ORD017011
INV017012,Invoice for order ORD017012,2,48318.85,0.07,51701.17,ORD017012
INV017013,Invoice for order ORD017013,4,68436.88,0.07,73227.46,ORD017013
INV017014,Invoice for order ORD017014,1,37426.36,0.07,40046.2,ORD017014
INV017015,Invoice for order ORD017015,2,12940.03,0.07,13845.83,ORD017015
INV017016,Invoice for order ORD017016,3,87221.76,0.07,93327.28,ORD017016
INV017017,Invoice for order ORD017017,1,37053.83,0.07,39647.6,ORD017017
INV017018,Invoice for order ORD017018,1,37707.06,0.07,40346.55,ORD017018
INV017019,Invoice for order ORD017019,4,85496.69,0.07,91481.46,ORD017019
INV017020,Invoice for order ORD017020,4,71221.16,0.07,76206.64,ORD017020
INV017021,Invoice for order ORD017021,1,99977.21,0.07,106975.61,ORD017021
INV017022,Invoice for order ORD017022,3,4888.93,0.07,5231.16,ORD017022
INV017023,Invoice for order ORD017023,1,109170.41,0.07,116812.34,ORD017023
INV017024,Invoice for order ORD017024,2,49700.7,0.07,53179.75,ORD017024
INV017025,Invoice for order ORD017025,4,54401.71,0.07,58209.83,ORD017025
INV017026,Invoice for order ORD017026,5,62760.87,0.07,67154.13,ORD017026
INV017027,Invoice for order ORD017027,4,41065.03,0.07,43939.58,ORD017027
INV017028,Invoice for order ORD017028,1,40956.51,0.07,43823.47,ORD017028
INV017029,Invoice for order ORD017029,1,47492.14,0.07,50816.59,ORD017029
INV017030,Invoice for order ORD017030,5,59516.0,0.07,63682.12,ORD017030
INV017031,Invoice for order ORD017031,4,94756.28,0.07,101389.22,ORD017031
INV017032,Invoice for order ORD017032,1,66707.56,0.07,71377.09,ORD017032
INV017033,Invoice for order ORD017033,5,61690.86,0.07,66009.22,ORD017033
INV017034,Invoice for order ORD017034,5,77226.1,0.07,82631.93,ORD017034
INV017035,Invoice for order ORD017035,4,82028.36,0.07,87770.35,ORD017035
INV017036,Invoice for order ORD017036,5,75750.13,0.07,81052.64,ORD017036
INV017037,Invoice for order ORD017037,2,71261.0,0.07,76249.27,ORD017037
INV017038,Invoice for order ORD017038,4,38548.89,0.07,41247.31,ORD017038
INV017039,Invoice for order ORD017039,5,45905.5,0.07,49118.89,ORD017039
INV017040,Invoice for order ORD017040,3,96485.45,0.07,103239.43,ORD017040
INV017041,Invoice for order ORD017041,2,93796.98,0.07,100362.77,ORD017041
INV017042,Invoice for order ORD017042,5,23287.84,0.07,24917.99,ORD017042
INV017043,Invoice for order ORD017043,4,33112.53,0.07,35430.41,ORD017043
INV017044,Invoice for order ORD017044,4,54980.8,0.07,58829.46,ORD017044
INV017045,Invoice for order ORD017045,2,47009.78,0.07,50300.46,ORD017045
INV017046,Invoice for order ORD017046,3,80147.74,0.07,85758.08,ORD017046
INV017047,Invoice for order ORD017047,5,78807.23,0.07,84323.74,ORD017047
INV017048,Invoice for order ORD017048,5,45510.29,0.07,48696.01,ORD017048
INV017049,Invoice for order ORD017049,2,49114.3,0.07,52552.3,ORD017049
INV017050,Invoice for order ORD017050,2,93532.66,0.07,100079.95,ORD017050
INV017051,Invoice for order ORD017051,1,39163.75,0.07,41905.21,ORD017051
INV017052,Invoice for order ORD017052,2,83492.1,0.07,89336.55,ORD017052
INV017053,Invoice for order ORD017053,5,9976.11,0.07,10674.44,ORD017053
INV017054,Invoice for order ORD017054,5,107353.81,0.07,114868.58,ORD017054
INV017055,Invoice for order ORD017055,4,59797.98,0.07,63983.84,ORD017055
INV017056,Invoice for order ORD017056,4,59794.64,0.07,63980.27,ORD017056
INV017057,Invoice for order ORD017057,3,77596.67,0.07,83028.44,ORD017057
INV017058,Invoice for order ORD017058,2,48000.75,0.07,51360.8,ORD017058
INV017059,Invoice for order ORD017059,1,60713.53,0.07,64963.48,ORD017059
INV017060,Invoice for order ORD017060,2,102917.6,0.07,110121.83,ORD017060
INV017061,Invoice for order ORD017061,5,105265.48,0.07,112634.06,ORD017061
INV017062,Invoice for order ORD017062,1,70788.62,0.07,75743.82,ORD017062
INV017063,Invoice for order ORD017063,3,70329.6,0.07,75252.67,ORD017063
INV017064,Invoice for order ORD017064,4,39574.9,0.07,42345.14,ORD017064
INV017065,Invoice for order ORD017065,1,7188.47,0.07,7691.66,ORD017065
INV017066,Invoice for order ORD017066,3,37611.05,0.07,40243.82,ORD017066
INV017067,Invoice for order ORD017067,1,4312.75,0.07,4614.64,ORD017067
INV017068,Invoice for order ORD017068,5,70674.77,0.07,75622.0,ORD017068
INV017069,Invoice for order ORD017069,5,3608.78,0.07,3861.39,ORD017069
INV017070,Invoice for order ORD017070,1,108984.76,0.07,116613.69,ORD017070
INV017071,Invoice for order ORD017071,3,3063.88,0.07,3278.35,ORD017071
INV017072,Invoice for order ORD017072,2,92748.2,0.07,99240.57,ORD017072
INV017073,Invoice for order ORD017073,1,13146.8,0.07,14067.08,ORD017073
INV017074,Invoice for order ORD017074,4,87285.02,0.07,93394.97,ORD017074
INV017075,Invoice for order ORD017075,5,20760.5,0.07,22213.74,ORD017075
INV017076,Invoice for order ORD017076,2,63692.26,0.07,68150.72,ORD017076
INV017077,Invoice for order ORD017077,5,1391.8,0.07,1489.23,ORD017077
INV017078,Invoice for order ORD017078,3,68051.62,0.07,72815.23,ORD017078
INV017079,Invoice for order ORD017079,1,67512.14,0.07,72237.99,ORD017079
INV017080,Invoice for order ORD017080,1,34306.06,0.07,36707.48,ORD017080
INV017081,Invoice for order ORD017081,5,56496.84,0.07,60451.62,ORD017081
INV017082,Invoice for order ORD017082,3,84435.8,0.07,90346.31,ORD017082
INV017083,Invoice for order ORD017083,3,62511.41,0.07,66887.21,ORD017083
INV017084,Invoice for order ORD017084,2,38362.3,0.07,41047.66,ORD017084
INV017085,Invoice for order ORD017085,2,52686.59,0.07,56374.65,ORD017085
INV017086,Invoice for order ORD017086,2,34103.28,0.07,36490.51,ORD017086
INV017087,Invoice for order ORD017087,5,83480.03,0.07,89323.63,ORD017087
INV017088,Invoice for order ORD017088,2,76723.16,0.07,82093.78,ORD017088
INV017089,Invoice for order ORD017089,4,38170.7,0.07,40842.65,ORD017089
INV017090,Invoice for order ORD017090,4,61965.63,0.07,66303.22,ORD017090
INV017091,Invoice for order ORD017091,2,103073.91,0.07,110289.08,ORD017091
INV017092,Invoice for order ORD017092,3,94677.18,0.07,101304.58,ORD017092
INV017093,Invoice for order ORD017093,3,59374.28,0.07,63530.48,ORD017093
INV017094,Invoice for order ORD017094,1,11675.36,0.07,12492.64,ORD017094
INV017095,Invoice for order ORD017095,4,9945.1,0.07,10641.26,ORD017095
INV017096,Invoice for order ORD017096,4,40767.31,0.07,43621.02,ORD017096
INV017097,Invoice for order ORD017097,4,102030.38,0.07,109172.51,ORD017097
INV017098,Invoice for order ORD017098,4,12016.72,0.07,12857.89,ORD017098
INV017099,Invoice for order ORD017099,1,28375.26,0.07,30361.53,ORD017099
INV017100,Invoice for order ORD017100,3,26603.64,0.07,28465.9,ORD017100
INV017101,Invoice for order ORD017101,5,7782.15,0.07,8326.9,ORD017101
INV017102,Invoice for order ORD017102,4,60369.44,0.07,64595.3,ORD017102
INV017103,Invoice for order ORD017103,5,43368.14,0.07,46403.91,ORD017103
INV017104,Invoice for order ORD017104,4,68028.09,0.07,72790.06,ORD017104
INV017105,Invoice for order ORD017105,3,27871.1,0.07,29822.08,ORD017105
INV017106,Invoice for order ORD017106,1,83833.82,0.07,89702.19,ORD017106
INV017107,Invoice for order ORD017107,1,29339.27,0.07,31393.02,ORD017107
INV017108,Invoice for order ORD017108,5,29745.61,0.07,31827.8,ORD017108
INV017109,Invoice for order ORD017109,2,45127.48,0.07,48286.4,ORD017109
INV017110,Invoice for order ORD017110,2,67126.93,0.07,71825.81,ORD017110
INV017111,Invoice for order ORD017111,5,12477.54,0.07,13350.97,ORD017111
INV017112,Invoice for order ORD017112,2,21531.86,0.07,23039.09,ORD017112
INV017113,Invoice for order ORD017113,3,106487.02,0.07,113941.11,ORD017113
INV017114,Invoice for order ORD017114,2,64553.8,0.07,69072.57,ORD017114
INV017115,Invoice for order ORD017115,4,53068.4,0.07,56783.19,ORD017115
INV017116,Invoice for order ORD017116,2,41735.02,0.07,44656.47,ORD017116
INV017117,Invoice for order ORD017117,4,13576.37,0.07,14526.72,ORD017117
INV017118,Invoice for order ORD017118,1,23365.36,0.07,25000.93,ORD017118
INV017119,Invoice for order ORD017119,4,56482.33,0.07,60436.09,ORD017119
INV017120,Invoice for order ORD017120,5,53130.56,0.07,56849.7,ORD017120
INV017121,Invoice for order ORD017121,5,72062.18,0.07,77106.53,ORD017121
INV017122,Invoice for order ORD017122,2,6993.26,0.07,7482.79,ORD017122
INV017123,Invoice for order ORD017123,4,106759.79,0.07,114232.98,ORD017123
INV017124,Invoice for order ORD017124,5,33837.86,0.07,36206.51,ORD017124
INV017125,Invoice for order ORD017125,1,96088.5,0.07,102814.69,ORD017125
INV017126,Invoice for order ORD017126,1,65872.7,0.07,70483.79,ORD017126
INV017127,Invoice for order ORD017127,4,74920.59,0.07,80165.03,ORD017127
INV017128,Invoice for order ORD017128,1,46958.04,0.07,50245.1,ORD017128
INV017129,Invoice for order ORD017129,2,91430.65,0.07,97830.8,ORD017129
INV017130,Invoice for order ORD017130,5,58640.95,0.07,62745.82,ORD017130
INV017131,Invoice for order ORD017131,4,71743.71,0.07,76765.77,ORD017131
INV017132,Invoice for order ORD017132,1,29849.6,0.07,31939.07,ORD017132
INV017133,Invoice for order ORD017133,2,112120.91,0.07,119969.37,ORD017133
INV017134,Invoice for order ORD017134,1,55841.3,0.07,59750.19,ORD017134
INV017135,Invoice for order ORD017135,4,64135.59,0.07,68625.08,ORD017135
INV017136,Invoice for order ORD017136,1,63926.89,0.07,68401.77,ORD017136
INV017137,Invoice for order ORD017137,2,90915.88,0.07,97279.99,ORD017137
INV017138,Invoice for order ORD017138,1,75876.79,0.07,81188.16,ORD017138
INV017139,Invoice for order ORD017139,5,110214.28,0.07,117929.28,ORD017139
INV017140,Invoice for order ORD017140,3,59461.64,0.07,63623.96,ORD017140
INV017141,Invoice for order ORD017141,2,9667.77,0.07,10344.51,ORD017141
INV017142,Invoice for order ORD017142,3,79695.37,0.07,85274.05,ORD017142
INV017143,Invoice for order ORD017143,3,102423.7,0.07,109593.36,ORD017143
INV017144,Invoice for order ORD017144,4,11533.79,0.07,12341.16,ORD017144
INV017145,Invoice for order ORD017145,1,54544.95,0.07,58363.1,ORD017145
INV017146,Invoice for order ORD017146,5,17103.82,0.07,18301.09,ORD017146
INV017147,Invoice for order ORD017147,1,9612.23,0.07,10285.09,ORD017147
INV017148,Invoice for order ORD017148,1,102135.86,0.07,109285.37,ORD017148
INV017149,Invoice for order ORD017149,2,5828.97,0.07,6237.0,ORD017149
INV017150,Invoice for order ORD017150,4,76997.69,0.07,82387.53,ORD017150
INV017151,Invoice for order ORD017151,4,35427.9,0.07,37907.85,ORD017151
INV017152,Invoice for order ORD017152,5,48855.97,0.07,52275.89,ORD017152
INV017153,Invoice for order ORD017153,4,16179.56,0.07,17312.13,ORD017153
INV017154,Invoice for order ORD017154,4,95341.09,0.07,102014.97,ORD017154
INV017155,Invoice for order ORD017155,3,105244.37,0.07,112611.48,ORD017155
INV017156,Invoice for order ORD017156,5,29612.78,0.07,31685.67,ORD017156
INV017157,Invoice for order ORD017157,2,13807.05,0.07,14773.54,ORD017157
INV017158,Invoice for order ORD017158,1,98363.05,0.07,105248.46,ORD017158
INV017159,Invoice for order ORD017159,4,57711.69,0.07,61751.51,ORD017159
INV017160,Invoice for order ORD017160,3,94922.68,0.07,101567.27,ORD017160
INV017161,Invoice for order ORD017161,1,66473.83,0.07,71127.0,ORD017161
INV017162,Invoice for order ORD017162,4,47964.85,0.07,51322.39,ORD017162
INV017163,Invoice for order ORD017163,4,40728.61,0.07,43579.61,ORD017163
INV017164,Invoice for order ORD017164,5,99452.98,0.07,106414.69,ORD017164
INV017165,Invoice for order ORD017165,4,109654.21,0.07,117330.0,ORD017165
INV017166,Invoice for order ORD017166,4,9108.29,0.07,9745.87,ORD017166
INV017167,Invoice for order ORD017167,1,100093.93,0.07,107100.5,ORD017167
INV017168,Invoice for order ORD017168,5,22325.97,0.07,23888.79,ORD017168
INV017169,Invoice for order ORD017169,4,107309.57,0.07,114821.24,ORD017169
INV017170,Invoice for order ORD017170,4,30179.15,0.07,32291.69,ORD017170
INV017171,Invoice for order ORD017171,2,30589.93,0.07,32731.23,ORD017171
INV017172,Invoice for order ORD017172,2,31133.42,0.07,33312.76,ORD017172
INV017173,Invoice for order ORD017173,5,37868.19,0.07,40518.96,ORD017173
INV017174,Invoice for order ORD017174,1,6773.55,0.07,7247.7,ORD017174
INV017175,Invoice for order ORD017175,4,35514.2,0.07,38000.19,ORD017175
INV017176,Invoice for order ORD017176,2,35473.79,0.07,37956.95,ORD017176
INV017177,Invoice for order ORD017177,2,92955.8,0.07,99462.71,ORD017177
INV017178,Invoice for order ORD017178,4,85427.75,0.07,91407.69,ORD017178
INV017179,Invoice for order ORD017179,1,52699.82,0.07,56388.81,ORD017179
INV017180,Invoice for order ORD017180,4,37203.64,0.07,39807.89,ORD017180
INV017181,Invoice for order ORD017181,1,12254.91,0.07,13112.75,ORD017181
INV017182,Invoice for order ORD017182,5,65813.99,0.07,70420.97,ORD017182
INV017183,Invoice for order ORD017183,2,15367.68,0.07,16443.42,ORD017183
INV017184,Invoice for order ORD017184,4,10528.55,0.07,11265.55,ORD017184
INV017185,Invoice for order ORD017185,2,35121.58,0.07,37580.09,ORD017185
INV017186,Invoice for order ORD017186,4,5339.92,0.07,5713.71,ORD017186
INV017187,Invoice for order ORD017187,5,60020.31,0.07,64221.73,ORD017187
INV017188,Invoice for order ORD017188,3,22504.03,0.07,24079.31,ORD017188
INV017189,Invoice for order ORD017189,4,12330.07,0.07,13193.18,ORD017189
INV017190,Invoice for order ORD017190,3,15483.36,0.07,16567.2,ORD017190
INV017191,Invoice for order ORD017191,1,45414.48,0.07,48593.49,ORD017191
INV017192,Invoice for order ORD017192,4,40375.8,0.07,43202.11,ORD017192
INV017193,Invoice for order ORD017193,3,4097.27,0.07,4384.08,ORD017193
INV017194,Invoice for order ORD017194,5,9834.67,0.07,10523.1,ORD017194
INV017195,Invoice for order ORD017195,4,30289.63,0.07,32409.9,ORD017195
INV017196,Invoice for order ORD017196,3,41021.52,0.07,43893.03,ORD017196
INV017197,Invoice for order ORD017197,2,92427.67,0.07,98897.61,ORD017197
INV017198,Invoice for order ORD017198,5,62146.93,0.07,66497.22,ORD017198
INV017199,Invoice for order ORD017199,3,8818.05,0.07,9435.31,ORD017199
INV017200,Invoice for order ORD017200,2,14004.01,0.07,14984.29,ORD017200
INV017201,Invoice for order ORD017201,1,78139.83,0.07,83609.62,ORD017201
INV017202,Invoice for order ORD017202,5,110151.21,0.07,117861.79,ORD017202
INV017203,Invoice for order ORD017203,5,97763.08,0.07,104606.5,ORD017203
INV017204,Invoice for order ORD017204,5,18317.27,0.07,19599.48,ORD017204
INV017205,Invoice for order ORD017205,2,20425.91,0.07,21855.72,ORD017205
INV017206,Invoice for order ORD017206,1,86475.2,0.07,92528.46,ORD017206
INV017207,Invoice for order ORD017207,3,3562.3,0.07,3811.66,ORD017207
INV017208,Invoice for order ORD017208,2,45899.42,0.07,49112.38,ORD017208
INV017209,Invoice for order ORD017209,5,32561.93,0.07,34841.26,ORD017209
INV017210,Invoice for order ORD017210,2,55703.0,0.07,59602.21,ORD017210
INV017211,Invoice for order ORD017211,4,31642.64,0.07,33857.63,ORD017211
INV017212,Invoice for order ORD017212,3,37517.83,0.07,40144.08,ORD017212
INV017213,Invoice for order ORD017213,5,101858.87,0.07,108988.99,ORD017213
INV017214,Invoice for order ORD017214,4,60782.6,0.07,65037.38,ORD017214
INV017215,Invoice for order ORD017215,4,77184.79,0.07,82587.72,ORD017215
INV017216,Invoice for order ORD017216,2,100946.94,0.07,108013.23,ORD017216
INV017217,Invoice for order ORD017217,1,54749.65,0.07,58582.13,ORD017217
INV017218,Invoice for order ORD017218,5,109143.18,0.07,116783.2,ORD017218
INV017219,Invoice for order ORD017219,2,72635.93,0.07,77720.44,ORD017219
INV017220,Invoice for order ORD017220,4,24276.51,0.07,25975.87,ORD017220
INV017221,Invoice for order ORD017221,1,101316.85,0.07,108409.03,ORD017221
INV017222,Invoice for order ORD017222,3,108646.98,0.07,116252.27,ORD017222
INV017223,Invoice for order ORD017223,4,106559.89,0.07,114019.08,ORD017223
INV017224,Invoice for order ORD017224,4,26372.26,0.07,28218.32,ORD017224
INV017225,Invoice for order ORD017225,1,60415.43,0.07,64644.51,ORD017225
INV017226,Invoice for order ORD017226,2,30617.15,0.07,32760.35,ORD017226
INV017227,Invoice for order ORD017227,5,53403.48,0.07,57141.72,ORD017227
INV017228,Invoice for order ORD017228,4,108537.51,0.07,116135.14,ORD017228
INV017229,Invoice for order ORD017229,5,63888.21,0.07,68360.38,ORD017229
INV017230,Invoice for order ORD017230,1,62002.25,0.07,66342.41,ORD017230
INV017231,Invoice for order ORD017231,5,64534.29,0.07,69051.69,ORD017231
INV017232,Invoice for order ORD017232,3,105602.39,0.07,112994.56,ORD017232
INV017233,Invoice for order ORD017233,3,57730.6,0.07,61771.74,ORD017233
INV017234,Invoice for order ORD017234,3,76705.92,0.07,82075.33,ORD017234
INV017235,Invoice for order ORD017235,5,58753.89,0.07,62866.66,ORD017235
INV017236,Invoice for order ORD017236,4,50928.52,0.07,54493.52,ORD017236
INV017237,Invoice for order ORD017237,1,84356.3,0.07,90261.24,ORD017237
INV017238,Invoice for order ORD017238,3,55237.4,0.07,59104.02,ORD017238
INV017239,Invoice for order ORD017239,4,27868.57,0.07,29819.37,ORD017239
INV017240,Invoice for order ORD017240,4,19237.02,0.07,20583.61,ORD017240
INV017241,Invoice for order ORD017241,5,14730.84,0.07,15762.0,ORD017241
INV017242,Invoice for order ORD017242,2,34722.05,0.07,37152.59,ORD017242
INV017243,Invoice for order ORD017243,3,68782.79,0.07,73597.59,ORD017243
INV017244,Invoice for order ORD017244,5,2732.5,0.07,2923.78,ORD017244
INV017245,Invoice for order ORD017245,2,92107.51,0.07,98555.04,ORD017245
INV017246,Invoice for order ORD017246,1,8527.43,0.07,9124.35,ORD017246
INV017247,Invoice for order ORD017247,3,66590.34,0.07,71251.66,ORD017247
INV017248,Invoice for order ORD017248,5,13324.62,0.07,14257.34,ORD017248
INV017249,Invoice for order ORD017249,4,105672.75,0.07,113069.84,ORD017249
